proportionalf_2.txt,wrench_fz.txt,integralf_4.txt,proportionalf_5.txt,wrench_fy.txt,integralf_3.txt,proportionalf_4.txt,wrench_my.txt,integralf_1.txt,wrench_mz.txt,integralf_2.txt,integralf_5.txt,proportionalf_1.txt,wrench_mx.txt,proportionalf_3.txt,wrench_fx.txt,posd3.txt,posa3.txt,posa2.txt,accd1.txt,veld3.txt,trq1.txt,accd4.txt,vela2.txt,error_vel_3.txt,error_pos_5.txt,error_pos_1.txt,trq3.txt,posd5.txt,error_pos_2.txt,veld1.txt,posd4.txt,trq5.txt,trq2.txt,vela1.txt,error_vel_5.txt,veld2.txt,error_vel_4.txt,accd5.txt,error_vel_2.txt,posd2.txt,veld4.txt,posa5.txt,vela3.txt,error_pos_4.txt,posa1.txt,posd1.txt,error_vel_1.txt,trq4.txt,accd2.txt,vela5.txt,posa4.txt,vela4.txt,accd3.txt,veld5.txt,error_pos_3.txt
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.78729,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.63645,0.11062,0.0215515,6.99614e-05,0.5,-0.013916,2.41964,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.79252,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.60965,0.11062,0.0215515,6.99614e-05,0.5,0.003479,2.41441,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,0.024353,2.40919,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,-0.013916,2.42486,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,-0.006958,2.41964,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.61635,0.11062,0.0215515,6.99614e-05,0.5,-0.017395,2.40919,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8082,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,0.013916,2.41441,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8082,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6331,0.11062,0.0215515,6.99614e-05,0.5,0.017395,2.41964,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.60965,0.11062,0.0215515,6.99614e-05,0.5,-0.020874,2.40919,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.61635,0.11062,0.0215515,6.99614e-05,0.5,0.031311,2.40396,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,0.038269,2.41441,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,-0.0,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.85523,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62305,0.11062,0.0215515,6.99614e-05,0.5,0.017395,2.45622,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.85,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.003479,2.42486,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.85,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.63645,0.11062,0.0215515,6.99614e-05,0.5,0.006958,2.48758,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.61635,0.11062,0.0215515,6.99614e-05,0.5,-0.003479,2.44577,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.61635,0.11062,0.0215515,6.99614e-05,0.5,0.013916,2.48235,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8082,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.031311,2.45622,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.79774,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,-0.020874,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,0.038269,2.46145,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.84478,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,-0.010437,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.60965,0.11062,0.0215515,6.99614e-05,0.5,-0.020874,2.45622,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.03479,2.46667,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81865,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62305,0.11062,0.0215515,6.99614e-05,0.5,0.013916,2.46667,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.771273,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.017395,2.4928,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.771273,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6331,0.11062,0.0215515,6.99614e-05,0.5,-0.024353,2.46145,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.771273,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8291,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.613,0.11062,0.0215515,6.99614e-05,0.5,0.003479,2.47712,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62305,0.11062,0.0215515,6.99614e-05,0.5,0.031311,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,-0.027832,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.60965,0.11062,0.0215515,6.99614e-05,0.5,0.024353,2.48758,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81865,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.03479,2.46667,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.80297,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777645,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,0.020874,2.50848,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42224,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8291,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,0.013916,2.51371,0.00067128,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,-0.000601319,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,0.038269,2.50325,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81342,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.031311,2.47712,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.85523,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,-0.024353,2.52416,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.613,0.11062,0.0215515,6.99614e-05,0.5,0.010437,2.4719,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.767652,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,0.03479,2.51893,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.771273,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8291,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,-0.017395,2.49803,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81865,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.62305,0.11062,0.0215515,6.99614e-05,0.5,0.003479,2.51371,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81342,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6331,0.11062,0.0215515,6.99614e-05,0.5,-0.0,2.51371,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81342,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.613,0.11062,0.0215515,6.99614e-05,0.5,-0.027832,2.52938,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.782136,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.63645,0.11062,0.0215515,6.99614e-05,0.5,0.024353,2.50848,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.613,0.11062,0.0215515,6.99614e-05,0.5,0.024353,2.53984,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83955,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,-0.006958,2.52416,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.83433,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.020874,2.4928,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8291,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,-0.024353,2.55029,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.789378,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81865,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.61635,0.11062,0.0215515,6.99614e-05,0.5,0.010437,2.52938,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.785757,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.82387,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.62975,0.11062,0.0215515,6.99614e-05,0.5,0.041748,2.53461,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.81342,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6264,0.11062,0.0215515,6.99614e-05,0.5,0.006958,2.52938,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.774894,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.85,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.613,0.11062,0.0215515,6.99614e-05,0.5,0.006958,2.52416,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
,,,,,,,,,,,,,,,,-1.0,-0.948824,0.478448,-0.0139572,-4.66402e-05,1.8291,-0.00463027,-0.0,-4.66402e-05,0.10677,0.0777545,-2.6197,0.11062,0.0215515,6.99614e-05,0.5,0.006958,2.52938,-0.0,5.04841e-06,2.33205e-05,2.32095e-05,-0.00100716,2.33205e-05,0.5,2.32095e-05,0.00384956,0.0,0.0604424,1.42225,1.5,6.99614e-05,0.778515,-0.0046524,-0.0,0.439557,-0.0,0.00930466,5.04841e-06,-0.051176
