proportionalf_4.txt,proportionalf_1.txt,wrench_fx.txt,wrench_fz.txt,integralf_4.txt,integralf_5.txt,integralf_1.txt,proportionalf_2.txt,wrench_mx.txt,wrench_mz.txt,wrench_my.txt,integralf_2.txt,wrench_fy.txt,proportionalf_3.txt,proportionalf_5.txt,integralf_3.txt,posd1.txt,error_vel_1.txt,veld3.txt,error_pos_4.txt,error_vel_3.txt,error_vel_4.txt,trq5.txt,vela4.txt,accd5.txt,trq3.txt,posa3.txt,error_pos_1.txt,veld4.txt,veld1.txt,error_pos_5.txt,veld2.txt,accd4.txt,vela5.txt,vela1.txt,posa4.txt,accd2.txt,accd3.txt,trq1.txt,error_pos_3.txt,accd1.txt,posd5.txt,posd2.txt,trq2.txt,posd4.txt,error_vel_5.txt,posd3.txt,trq4.txt,posa1.txt,vela3.txt,error_vel_2.txt,veld5.txt,vela2.txt,posa5.txt,error_pos_2.txt,posa2.txt
,,,,,,,,,,,,,,,,2.0,-0.0321282,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.7687,-0.60617,0.0408542,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0322215,1.38938,-0.00651336,0.00651336,1.1863,-0.0938296,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.673506,1.95915,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0301143,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.7553,-0.60617,0.0405924,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0302076,1.38938,-0.00651336,0.00651336,1.29082,-0.0938296,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.669885,1.95941,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0200451,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.75865,-0.60617,0.040391,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0201384,1.38938,-0.00651336,0.00651336,1.45805,-0.0938296,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.666264,1.95961,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0207164,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.114807,-0.0,-0.0102131,-5.7888,-0.606186,0.0401393,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0208097,1.38938,-0.00651336,0.00651336,1.52077,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.666264,1.95986,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0301143,-3.26486e-05,0.0106194,0.00101455,6.51863e-05,0.118286,-0.0,-0.0102131,-5.7888,-0.606186,0.0398271,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0302076,1.38938,-0.00651336,0.00651336,1.41102,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.666264,1.96017,-0.0010472,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0307856,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.7821,-0.606186,0.0395653,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0308789,1.38938,-0.00651336,0.00651336,1.41102,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.669885,1.96043,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0247441,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.76535,-0.606186,0.0393035,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0248374,1.38938,-0.00651336,0.00651336,1.39012,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.673506,1.9607,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0260867,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.77205,-0.606186,0.0390518,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0261799,1.38938,-0.00651336,0.00651336,1.31695,-0.0938139,-0.0186096,1.1,0.7,-0.564408,1.4,5.1194e-05,-0.7,-0.673506,1.96095,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0187026,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.118286,-0.0,-0.0102131,-5.76535,-0.606186,0.0389008,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0187959,1.38938,-0.00651336,0.00651336,1.48418,-0.0938139,-0.0186096,1.1,0.7,-0.564408,1.4,5.1194e-05,-0.7,-0.673506,1.9611,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00997593,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.7687,-0.606186,0.0388202,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0100692,1.38938,-0.00651336,0.00651336,1.69322,-0.0938139,-0.0186096,1.1,0.7,-0.559182,1.4,5.1194e-05,-0.7,-0.669885,1.96118,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00796208,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.7754,-0.606186,0.0387396,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.00805537,1.38938,-0.00651336,0.00651336,1.85,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.669885,1.96126,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00997593,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.76535,-0.606186,0.0385987,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0100692,1.38938,-0.00651336,0.00651336,1.85,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.669885,1.9614,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0200451,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.118286,-0.0,-0.0102131,-5.7687,-0.606186,0.0383671,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0201384,1.38938,-0.00651336,0.00651336,1.65664,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.666264,1.96163,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0267579,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.7687,-0.606186,0.0381053,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0268512,1.38938,-0.00651336,0.00651336,1.43715,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.673506,1.96189,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0200451,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0379039,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0201384,1.38938,-0.00651336,0.00651336,1.43192,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.677127,1.9621,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0187026,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.75865,-0.606186,0.0377126,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0187959,1.38938,-0.00651336,0.00651336,1.45283,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.677127,1.96229,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0240728,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.76535,-0.606186,0.0374508,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0241661,1.38938,-0.00651336,0.00651336,1.31695,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.677127,1.96255,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0260867,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.762,-0.606186,0.0372192,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0261799,1.38938,-0.00651336,0.00651336,1.35876,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.677127,1.96278,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0187026,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.75865,-0.606186,0.0370379,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0187959,1.38938,-0.00651336,0.00651336,1.4267,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.673506,1.96296,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0207164,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.76535,-0.606186,0.0367862,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0208097,1.38938,-0.00651336,0.00651336,1.38489,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.669885,1.96321,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.034142,-3.26486e-05,0.0106194,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.7687,-0.606186,0.0364036,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0342353,1.38938,-0.00651336,0.00651336,1.23334,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.673506,1.9636,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0321282,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.77205,-0.606186,0.0361015,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0322215,1.38936,-0.00651336,0.00651336,1.14972,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.673506,1.9639,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0287718,-3.26486e-05,0.0106415,-3.26486e-05,0.00154011,0.125244,-0.00147493,-0.0102131,-5.7553,-0.606186,0.0358296,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0288651,1.38936,-0.00651336,0.00651336,1.11836,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.673506,1.96417,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0240728,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.75865,-0.606186,0.0356182,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0241661,1.38936,-0.00651336,0.00651336,1.26992,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.673506,1.96438,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0146749,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0355074,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0147682,1.38936,-0.00651336,0.00651336,1.48941,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.662643,1.96449,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00997593,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0354067,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0100692,1.38936,-0.00651336,0.00651336,1.67232,-0.0938139,-0.0186096,1.1,0.7,-0.585312,1.4,5.1194e-05,-0.7,-0.666264,1.96459,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.012661,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.75865,-0.606186,0.0352356,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0127543,1.38936,-0.00651336,0.00651336,1.68277,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.666264,1.96476,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0207164,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.762,-0.606186,0.0349939,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0208097,1.38936,-0.00651336,0.00651336,1.52077,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.669885,1.96501,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0267579,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.76535,-0.606186,0.0347422,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0268512,1.38936,-0.00651336,0.00651336,1.40579,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.669885,1.96526,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0207164,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.75865,-0.606186,0.0345509,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0208097,1.38936,-0.00651336,0.00651336,1.41625,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.677127,1.96545,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0180313,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0343293,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0181246,1.38936,-0.00651336,0.00651336,1.43192,-0.0938139,-0.0186096,1.1,0.7,-0.564408,1.4,5.1194e-05,-0.7,-0.677127,1.96567,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0260867,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0340675,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0261799,1.38936,-0.00651336,0.00651336,1.3065,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.677127,1.96593,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0227303,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.7687,-0.606186,0.0338863,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0228235,1.38936,-0.00651336,0.00651336,1.29605,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.677127,1.96611,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00997593,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.762,-0.606186,0.0338259,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0100692,1.38936,-0.00651336,0.00651336,1.47373,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.669885,1.96617,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00259184,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.762,-0.606186,0.0338057,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.00268512,1.38936,-0.00651336,0.00651336,1.688,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.666264,1.96619,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0039344,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.7821,-0.606186,0.0337352,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.00402768,1.38936,-0.00651336,0.00651336,1.83955,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.666264,1.96626,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0106472,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.7419,-0.606186,0.0336043,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0107405,1.38936,-0.00651336,0.00651336,1.79252,-0.0938139,-0.0186096,1.1,0.7,-0.590538,1.4,5.1194e-05,-0.7,-0.669885,1.9664,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0180313,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.75865,-0.606186,0.0333828,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0181246,1.38936,-0.00651336,0.00651336,1.54167,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.673506,1.96662,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0240728,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.7553,-0.606186,0.0331613,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0241661,1.38936,-0.00651336,0.00651336,1.34308,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.680748,1.96684,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0187026,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.762,-0.606186,0.0329901,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0187959,1.38936,-0.00651336,0.00651336,1.34308,-0.0938139,-0.0186096,1.1,0.7,-0.564408,1.4,5.1194e-05,-0.7,-0.677127,1.96701,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.012661,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.76535,-0.606186,0.0328794,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0127543,1.38936,-0.00651336,0.00651336,1.43715,-0.0938139,-0.0186096,1.1,0.7,-0.54873,1.4,5.1194e-05,-0.7,-0.677127,1.96712,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0119898,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.118286,-0.0,-0.0102131,-5.75865,-0.606186,0.0327283,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.012083,1.38936,-0.00651336,0.00651336,1.47896,-0.0938139,-0.0186096,1.1,0.7,-0.559182,1.4,5.1194e-05,-0.7,-0.669885,1.96727,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0180313,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.114807,-0.0,-0.0102131,-5.76535,-0.606186,0.0325269,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0181246,1.38936,-0.00651336,0.00651336,1.41625,-0.0938139,-0.0186096,1.1,0.7,-0.569634,1.4,5.1194e-05,-0.7,-0.666264,1.96747,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0200451,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.762,-0.606186,0.0323457,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0201384,1.38936,-0.00651336,0.00651336,1.29082,-0.0938139,-0.0186096,1.1,0.7,-0.57486,1.4,5.1194e-05,-0.7,-0.666264,1.96765,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.012661,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.114807,-0.0,-0.0102131,-5.762,-0.606186,0.032245,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0127543,1.38936,-0.00651336,0.00651336,1.40579,-0.0938139,-0.0186096,1.1,0.7,-0.580086,1.4,5.1194e-05,-0.7,-0.677127,1.96775,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00796208,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.114807,-0.0,-0.0102131,-5.7687,-0.606186,0.0321745,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.00805537,1.38936,-0.00651336,0.00651336,1.55735,-0.0938139,-0.0186096,1.1,0.7,-0.564408,1.4,5.1194e-05,-0.7,-0.680748,1.96783,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.00796208,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.118286,-0.0,-0.0102131,-5.76535,-0.606186,0.0320738,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.00805537,1.38936,-0.00651336,0.00651336,1.66709,-0.0938139,-0.0186096,1.1,0.7,-0.538278,1.4,5.1194e-05,-0.7,-0.673506,1.96793,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0146749,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.762,-0.606186,0.0318724,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0147682,1.38936,-0.00651336,0.00651336,1.60438,-0.0938139,-0.0186096,1.1,0.7,-0.533052,1.4,5.1194e-05,-0.7,-0.662643,1.96813,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0260867,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.121765,-0.0,-0.0102131,-5.762,-0.606186,0.0315905,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0261799,1.38936,-0.00651336,0.00651336,1.31695,-0.0938139,-0.0186096,1.1,0.7,-0.527826,1.4,5.1194e-05,-0.7,-0.677127,1.96841,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0267579,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.125244,-0.0,-0.0102131,-5.76535,-0.606186,0.0313589,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0268512,1.38936,-0.00651336,0.00651336,1.19675,-0.0938139,-0.0186096,1.1,0.7,-0.54873,1.4,5.1194e-05,-0.7,-0.68799,1.96864,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
,,,,,,,,,,,,,,,,2.0,-0.0180313,-3.26486e-05,0.0106415,-3.26486e-05,6.51863e-05,0.128723,-0.0,-0.0102131,-5.762,-0.606186,0.0311978,6.51863e-05,9.32818e-05,1.09564,3.26486e-05,-0.0130046,-0.0,0.0181246,1.38936,-0.00651336,0.00651336,1.23856,-0.0938139,-0.0186096,1.1,0.7,-0.538278,1.4,5.1194e-05,-0.7,-0.677127,1.9688,0.0,3.26486e-05,5.1194e-05,-0.0,0.00435841,0.0150119,0.684988
