wrench_fz.txt,integralf_3.txt,wrench_my.txt,integralf_2.txt,wrench_mx.txt,integralf_4.txt,proportionalf_2.txt,wrench_fx.txt,proportionalf_1.txt,proportionalf_5.txt,integralf_1.txt,wrench_fy.txt,proportionalf_3.txt,integralf_5.txt,wrench_mz.txt,proportionalf_4.txt,accd3.txt,vela1.txt,accd5.txt,posd5.txt,posa3.txt,posd2.txt,vela2.txt,trq2.txt,error_vel_5.txt,trq5.txt,veld5.txt,posa5.txt,error_vel_3.txt,trq3.txt,posd4.txt,error_pos_2.txt,posd1.txt,trq1.txt,veld2.txt,posa1.txt,posa4.txt,error_pos_5.txt,veld1.txt,accd1.txt,vela4.txt,veld4.txt,error_pos_4.txt,error_vel_2.txt,error_pos_3.txt,vela3.txt,vela5.txt,posd3.txt,error_pos_1.txt,trq4.txt,posa2.txt,error_vel_1.txt,accd4.txt,error_vel_4.txt,accd2.txt,veld3.txt
,,,,,,,,,,,,,,,,0.0120804,0.0161107,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24012,5.15839e-06,0.003479,5.15839e-06,0.00391593,-6.05536e-05,-5.32985,0.8,-0.0122844,0.5,0.830934,6.99614e-05,0.503088,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00308788,-0.445383,1.51228,-0.0160874,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.0228235,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.21399,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.32985,0.8,-0.0122844,0.5,0.512148,6.99614e-05,0.50334,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00333961,-0.445383,1.51228,-0.0228002,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.0201384,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.22444,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,0.397176,6.99614e-05,0.503521,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00352085,-0.445383,1.51228,-0.0201151,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00805537,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.21922,5.15839e-06,0.03479,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,0.402402,6.99614e-05,0.503591,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00359134,-0.445383,1.51228,-0.00803205,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00268512,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.21922,5.15839e-06,-0.010437,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,0.658476,6.99614e-05,0.503632,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00363162,-0.445383,1.51228,-0.0026618,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00805537,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.23489,5.15839e-06,0.003479,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,0.804804,6.99614e-05,0.503702,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.0037021,-0.445383,1.51228,-0.00803205,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.0140969,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.23489,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,0.715962,6.99614e-05,0.503863,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00386321,-0.449004,1.51228,-0.0140736,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.0147682,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.22444,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,0.538278,6.99614e-05,0.504004,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00400418,-0.449004,1.51228,-0.0147449,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.0107405,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.21922,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,0.512148,6.99614e-05,0.504105,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00410487,-0.449004,1.51228,-0.0107172,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00402768,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2558,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,0.559182,6.99614e-05,0.504145,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00414515,-0.449004,1.51228,-0.00400436,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00201384,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.21399,5.15839e-06,-0.003479,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,0.721188,6.99614e-05,0.504175,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00417535,-0.452625,1.51228,-0.00199052,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00402768,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24535,5.15839e-06,0.017395,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,0.815256,6.99614e-05,0.504216,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00421563,-0.452625,1.51228,-0.00400436,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00268512,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.25057,5.15839e-06,0.045227,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,0.825708,6.99614e-05,0.504236,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00423577,-0.452625,1.51228,-0.0026618,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.22967,5.15839e-06,-0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,0.88842,6.99614e-05,0.504236,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00423577,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26102,5.15839e-06,0.006958,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,0.96681,6.99614e-05,0.504236,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00423577,-0.452625,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26102,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.34325,0.8,-0.0122844,0.5,1.01384,6.99614e-05,0.504236,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00423577,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.23489,5.15839e-06,-0.010437,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.0661,6.99614e-05,0.504246,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00424584,-0.449004,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26102,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.0661,6.99614e-05,0.504246,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00424584,-0.452625,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.22967,5.15839e-06,0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.3198,0.8,-0.0122844,0.5,1.10791,6.99614e-05,0.504246,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00424584,-0.452625,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26625,5.15839e-06,-0.017395,5.15839e-06,0.00391593,-6.05536e-05,-5.3198,0.8,-0.0122844,0.5,1.10791,6.99614e-05,0.504256,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00425591,-0.452625,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24012,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.11314,6.99614e-05,0.504256,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00425591,-0.449004,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00201384,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26102,5.15839e-06,0.027832,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,1.11836,6.99614e-05,0.504276,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00427604,-0.449004,1.51228,-0.00199052,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24012,5.15839e-06,-0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,1.11314,6.99614e-05,0.504276,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00427604,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26102,5.15839e-06,0.020874,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,1.14972,6.99614e-05,0.504276,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00427604,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.25057,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.34325,0.8,-0.0122844,0.5,1.15495,6.99614e-05,0.504286,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00428611,-0.445383,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.27148,5.15839e-06,0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.34325,0.8,-0.0122844,0.5,1.15495,6.99614e-05,0.504286,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00428611,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24535,5.15839e-06,0.027832,5.15839e-06,0.00391593,-6.05536e-05,-5.32985,0.8,-0.0122844,0.5,1.15495,6.99614e-05,0.504286,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00428611,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.27148,5.15839e-06,-0.010437,5.15839e-06,0.00391593,-6.05536e-05,-5.3332,0.8,-0.0122844,0.5,1.17585,6.99614e-05,0.504286,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00428611,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24535,5.15839e-06,0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.18108,6.99614e-05,0.504286,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00428611,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.27148,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.32315,0.8,-0.0122844,0.5,1.18108,6.99614e-05,0.504296,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00429618,-0.449004,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24012,5.15839e-06,-0.020874,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504296,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00429618,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.28193,5.15839e-06,0.03479,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504296,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00429618,-0.449004,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.24535,5.15839e-06,-0.020874,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504306,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00430625,-0.449004,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00201384,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2558,5.15839e-06,0.024353,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.19675,6.99614e-05,0.504326,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00432639,-0.441762,1.51228,-0.00199052,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00201384,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2767,5.15839e-06,-0.010437,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,1.20198,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,-0.00199052,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2767,5.15839e-06,0.003479,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,1.17585,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26625,5.15839e-06,0.027832,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,1.18108,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.29238,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.3131,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26625,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.30975,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2767,5.15839e-06,-0.013916,5.15839e-06,0.00391593,-6.05536e-05,-5.3064,0.8,-0.0122844,0.5,1.1863,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.28715,5.15839e-06,0.027832,5.15839e-06,0.00391593,-6.05536e-05,-5.3064,0.8,-0.0122844,0.5,1.1863,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26625,5.15839e-06,-0.0,5.15839e-06,0.00391593,-6.05536e-05,-5.3399,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.2767,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.33655,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.445383,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.28715,5.15839e-06,0.006958,5.15839e-06,0.00391593,-6.05536e-05,-5.33655,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.27148,5.15839e-06,0.003479,5.15839e-06,0.00391593,-6.05536e-05,-5.32985,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.438141,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.29238,5.15839e-06,0.020874,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504346,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00434653,-0.438141,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.28715,5.15839e-06,0.041748,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.19153,6.99614e-05,0.504357,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.0043566,-0.438141,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.27148,5.15839e-06,-0.006958,5.15839e-06,0.00391593,-6.05536e-05,-5.3265,0.8,-0.0122844,0.5,1.20198,6.99614e-05,0.504367,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00436667,-0.438141,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,0.00067128,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.28715,5.15839e-06,0.031311,5.15839e-06,0.00391593,-6.05536e-05,-5.32315,0.8,-0.0122844,0.5,1.20721,6.99614e-05,0.504367,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00436667,-0.438141,1.51228,-0.00064796,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.30283,5.15839e-06,-0.006958,5.15839e-06,0.00391593,-6.05536e-05,-5.3198,0.8,-0.0122844,0.5,1.21243,6.99614e-05,0.504367,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00436667,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
,,,,,,,,,,,,,,,,0.0120804,-0.0,-0.00102909,0.11062,-1.20194,1.5,-0.0,-3.26625,5.15839e-06,0.006958,5.15839e-06,0.00391593,-6.05536e-05,-5.31645,0.8,-0.0122844,0.5,1.21766,6.99614e-05,0.504367,0.785133,0.106704,2.33205e-05,-0.0046524,-0.0,3.72007e-05,0.0148672,6.99614e-05,-0.0980579,0.0,-0.0,-1.3,-0.00436667,-0.441762,1.51228,2.33205e-05,-0.0074215,3.72007e-05,-0.0139572,-6.05536e-05
