proportionalf_3.txt,wrench_fz.txt,integralf_2.txt,integralf_5.txt,wrench_fx.txt,wrench_my.txt,wrench_mx.txt,wrench_fy.txt,proportionalf_1.txt,integralf_1.txt,wrench_mz.txt,proportionalf_5.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_2.txt,integralf_3.txt,veld2.txt,accd4.txt,accd2.txt,posd4.txt,error_vel_2.txt,error_vel_4.txt,error_vel_1.txt,veld4.txt,accd5.txt,error_pos_4.txt,posa3.txt,error_pos_5.txt,posa5.txt,vela1.txt,error_pos_2.txt,trq2.txt,trq3.txt,vela5.txt,posd1.txt,veld3.txt,posa2.txt,posa4.txt,posd2.txt,trq5.txt,error_vel_5.txt,trq4.txt,trq1.txt,veld1.txt,accd3.txt,posd5.txt,error_pos_1.txt,accd1.txt,vela3.txt,error_pos_3.txt,vela4.txt,veld5.txt,posd3.txt,posa1.txt,vela2.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.04492,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.013916,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.017395,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.03479,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.006958,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.83915,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.024353,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.027832,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.85925,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.03479,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.85255,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.003479,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.85255,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.031311,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.024353,5.04738e-06,0.800241,2.13221,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.003479,5.04738e-06,0.800241,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.017395,5.04738e-06,0.800241,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.027832,5.04738e-06,0.803862,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.85925,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.010437,5.04738e-06,0.803862,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.85255,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.038269,5.04738e-06,0.803862,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.031311,5.04738e-06,0.803862,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.038269,5.04738e-06,0.803862,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.010437,5.04738e-06,0.803862,2.09563,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.05015,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.024353,5.04738e-06,0.807483,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.08673,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.0,5.04738e-06,0.811104,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.12854,-1.85925,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.003479,5.04738e-06,0.811104,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.12854,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.020874,5.04738e-06,0.811104,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.12331,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.0,5.04738e-06,0.811104,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.12331,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.013916,5.04738e-06,0.811104,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.11809,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.041748,5.04738e-06,0.807483,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.11809,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.013916,5.04738e-06,0.807483,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.10241,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.003479,5.04738e-06,0.803862,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.09718,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.027832,5.04738e-06,0.803862,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.13377,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.024353,5.04738e-06,0.803862,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.15467,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.0,5.04738e-06,0.803862,2.10085,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.14944,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.024353,5.04738e-06,0.803862,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.14422,-1.85255,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.027832,5.04738e-06,0.803862,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.13899,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.020874,5.04738e-06,0.803862,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.12854,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.006958,5.04738e-06,0.803862,2.10608,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.13899,-1.83915,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.031311,5.04738e-06,0.803862,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.15467,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.0,5.04738e-06,0.807483,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.1599,-1.86595,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.041748,5.04738e-06,0.807483,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.1599,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.024353,5.04738e-06,0.807483,2.1113,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.17557,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.038269,5.04738e-06,0.807483,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.1808,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.017395,5.04738e-06,0.811104,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.14944,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.013916,5.04738e-06,0.811104,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.16512,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.031311,5.04738e-06,0.811104,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107434,0.00318584,-0.0,0.030795,4.17035,-1.84585,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.003479,5.04738e-06,0.811104,2.11653,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.17557,-1.84585,0.00147493,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.020874,-0.00146988,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.17557,-1.8425,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.010437,5.04738e-06,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.17557,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.0,5.04738e-06,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.17557,-1.8626,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.027832,5.04738e-06,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.1808,-1.85925,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.024353,5.04738e-06,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.1808,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.003479,5.04738e-06,0.811104,2.12176,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.1808,-1.8559,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,0.010437,5.04738e-06,0.811104,2.12698,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
,,,,,,,,,,,,,,,,2.33205e-05,-0.00717779,-0.0046524,0.8,2.33205e-05,3.59786e-05,6.73173e-05,3.59786e-05,-0.00100696,0.0608849,-1.26356,0.107412,0.00320796,-0.0,0.030795,4.18603,-1.8492,-0.0,1.5,-6.06325e-05,0.469205,0.739115,0.5,-0.013916,5.04738e-06,0.811104,2.12698,6.73173e-05,0.0120961,0.11062,0.0953454,-0.0134299,0.0,-0.0364355,-0.0,5.04738e-06,-1.3,1.40465,-0.0,-6.06325e-05
