wrench_my.txt,proportionalf_3.txt,wrench_fz.txt,wrench_mx.txt,integralf_3.txt,integralf_4.txt,proportionalf_1.txt,wrench_fy.txt,proportionalf_5.txt,proportionalf_4.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,wrench_fx.txt,proportionalf_2.txt,integralf_5.txt,posd1.txt,error_pos_3.txt,error_vel_2.txt,veld4.txt,posa4.txt,veld2.txt,accd5.txt,veld1.txt,posa1.txt,posd4.txt,veld5.txt,posa3.txt,error_pos_1.txt,posa2.txt,error_vel_1.txt,error_vel_4.txt,error_pos_2.txt,veld3.txt,trq1.txt,trq2.txt,vela1.txt,posa5.txt,error_pos_4.txt,posd5.txt,accd3.txt,error_pos_5.txt,accd4.txt,error_vel_5.txt,vela5.txt,vela4.txt,posd3.txt,accd2.txt,vela2.txt,posd2.txt,error_vel_3.txt,vela3.txt,accd1.txt,trq4.txt,trq5.txt,trq3.txt
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98434,9.32818e-05,-0.00530374,0.000137277,2.99185,2.0,2.65853e-05,-2.47755,0.00814607,2.02067,-0.0166447,9.32818e-05,-0.0206687,-0.000119401,1.57303,-3.6582,0.016782,4.42478e-05,0.0156636,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.409173,0.027832,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99194,2.0,2.65853e-05,-2.47755,0.00805545,2.02067,-0.0139596,9.32818e-05,-0.0206687,-0.000119401,1.44238,-3.71046,0.0140969,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.416415,0.013916,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99198,2.0,2.65853e-05,-2.47755,0.00801517,2.02066,-0.00389041,0.00156821,-0.0206586,-0.000119401,1.5887,-3.78885,0.00402768,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.00147493,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.430899,0.031311,-5.0987
,,,,,,,,,,,,,,,,3.0,-0.0824454,0.000764562,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99205,2.0,2.65853e-05,-2.47755,0.00794468,2.02066,-0.00456169,9.32818e-05,-0.0206586,-0.000119401,2.02769,-3.82543,0.00469896,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.00067128,2.0,-0.000119401,0.0,-0.0273868,-0.441762,-0.010437,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99218,2.0,2.65853e-05,-2.47755,0.00782385,2.02066,-0.0106032,9.32818e-05,-0.0206586,-0.000119401,2.10608,-3.84111,0.0107405,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.452625,0.038269,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.9923,2.0,2.65853e-05,-2.47755,0.00770302,2.02066,-0.0119458,9.32818e-05,-0.0206586,-0.000119401,1.91794,-3.90905,0.012083,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.481593,-0.010437,-5.1121
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99245,2.0,2.65853e-05,-2.47755,0.00755199,2.02066,-0.0126171,9.32818e-05,-0.0206586,-0.000119401,1.75594,-3.93518,0.0127543,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.477972,0.031311,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99265,2.0,2.65853e-05,-2.47755,0.0073506,2.02066,-0.0179873,9.32818e-05,-0.0206586,-0.000119401,1.59916,-3.97699,0.0181246,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.492456,-0.017395,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99283,2.0,2.65853e-05,-2.47755,0.00716936,2.02066,-0.0206724,9.32818e-05,-0.0206586,-0.000119401,1.3274,-4.00312,0.0208097,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.503319,0.006958,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99288,2.0,2.65853e-05,-2.47755,0.00711901,2.02066,-0.00993193,9.32818e-05,-0.0206586,-0.000119401,1.30127,-4.02402,0.0100692,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.514182,0.03479,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99293,2.0,2.65853e-05,-2.47755,0.00706866,2.02066,-0.00187656,9.32818e-05,-0.0206586,-0.000119401,1.66187,-4.0397,0.00201384,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.514182,0.003479,-5.0987
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99308,2.0,2.65853e-05,-2.47755,0.00691763,2.02066,-0.00993193,9.32818e-05,-0.0206586,-0.000119401,2.01724,-4.05538,0.0100692,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.525045,0.052185,-5.08195
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99331,2.0,2.65853e-05,-2.47755,0.00668603,2.02066,-0.022015,9.32818e-05,-0.0206586,-0.000119401,1.67755,-4.05538,0.0221523,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.525045,0.024353,-5.0987
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99351,2.0,2.65853e-05,-2.47755,0.00648465,2.02066,-0.022015,9.32818e-05,-0.0206586,-0.000119401,1.08178,-4.0606,0.0221523,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.535908,0.024353,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98431,9.32818e-05,-0.00530374,0.000137277,2.99358,2.0,2.65853e-05,-2.47755,0.00642423,2.02066,-0.0126171,9.32818e-05,-0.0206586,-0.000119401,1.07656,-4.08673,0.0127543,4.42478e-05,0.0156857,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.546771,0.013916,-5.1121
,,,,,,,,,,,,,,,,3.0,-0.0824454,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99358,2.0,2.65853e-05,-2.47755,0.00642423,2.02066,-0.000534004,9.32818e-05,-0.0206586,-0.000119401,1.49464,-4.11286,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.550392,-0.013916,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99361,2.0,2.65853e-05,-2.47757,0.00639403,2.02066,-0.000534004,0.00156821,-0.0206586,-0.000119401,2.04859,-4.11286,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.00147493,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.557634,0.017395,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99371,2.0,2.65853e-05,-2.47757,0.00629333,2.02066,-0.00657553,9.32818e-05,-0.0206586,-0.000119401,2.12698,-4.12331,0.0067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,0.000927797,-0.0010472,-0.0273868,-0.564876,0.003479,-5.1121
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99381,2.0,2.65853e-05,-2.47757,0.00619264,2.02066,-0.0106032,9.32818e-05,-0.0206586,-0.000119401,1.98588,-4.11809,0.0107405,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.582981,0.038269,-5.07525
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99388,2.0,2.65853e-05,-2.47757,0.00612216,2.02066,-0.00858937,9.32818e-05,-0.0206586,-0.000119401,1.85,-4.14422,0.00872665,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.586602,-0.0,-5.11545
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99392,2.0,2.65853e-05,-2.47757,0.00608188,2.02066,-0.00456169,9.32818e-05,-0.0206586,-0.000119401,1.9702,-4.14944,0.00469896,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.590223,0.010437,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99395,2.0,2.65853e-05,-2.47757,0.00605167,2.02066,-0.00187656,9.32818e-05,-0.0206586,-0.000119401,2.13221,-4.14944,0.00201384,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.590223,0.038269,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99405,2.0,2.65853e-05,-2.47757,0.00595098,2.02066,-0.00590425,9.32818e-05,-0.0206586,-0.000119401,2.18447,-4.14944,0.00604152,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.586602,-0.013916,-5.0987
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99427,2.0,2.65853e-05,-2.47757,0.00572946,2.02066,-0.0179873,9.32818e-05,-0.0206586,-0.000119401,1.83955,-4.15467,0.0181246,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.590223,0.024353,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99449,2.0,2.65853e-05,-2.47757,0.00550794,2.02066,-0.0240288,9.32818e-05,-0.0206586,-0.000119401,1.31173,-4.1599,0.0241661,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.597465,0.013916,-5.08865
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99452,2.0,2.65853e-05,-2.47757,0.00547773,2.02066,-0.0106032,9.32818e-05,-0.0206586,-0.000119401,1.14972,-4.17035,0.0107405,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.604707,0.003479,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99455,2.0,2.65853e-05,-2.47757,0.00544752,2.02066,0.000137277,9.32818e-05,-0.0206586,-0.000119401,1.60961,-4.17035,-0.0,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.608328,0.027832,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99462,2.0,2.65853e-05,-2.47757,0.00537704,2.02066,-0.00456169,9.32818e-05,-0.0206586,-0.000119401,2.11653,-4.17035,0.00469896,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.619191,0.048706,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99474,2.0,2.65853e-05,-2.47757,0.00525621,2.02066,-0.0119458,9.32818e-05,-0.0206586,-0.000119401,1.98065,-4.17035,0.012083,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.622812,0.024353,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9949,2.0,2.65853e-05,-2.47757,0.0050951,2.02066,-0.0139596,9.32818e-05,-0.0206586,-0.000119401,1.61483,-4.17035,0.0140969,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.626433,0.045227,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99506,2.0,2.65853e-05,-2.47757,0.00494406,2.02066,-0.0159735,9.32818e-05,-0.0206586,-0.000119401,1.45283,-4.17035,0.0161107,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.622812,0.03479,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99517,2.0,2.65853e-05,-2.47757,0.0048333,2.02066,-0.0139596,9.32818e-05,-0.0206586,-0.000119401,1.32218,-4.1808,0.0140969,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.622812,0.03479,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99518,2.0,2.65853e-05,-2.47757,0.00482323,2.02066,-0.00389041,9.32818e-05,-0.0206586,-0.000119401,1.41102,-4.17557,0.00402768,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.626433,0.031311,-5.1054
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99522,2.0,2.65853e-05,-2.47757,0.00478295,2.02066,-0.000534004,9.32818e-05,-0.0206586,-0.000119401,1.79774,-4.25396,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.622812,-0.017395,-5.08865
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99533,2.0,2.65853e-05,-2.47757,0.00467219,2.02066,-0.00791809,9.32818e-05,-0.0206586,-0.000119401,1.89181,-4.23306,0.00805537,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.619191,0.041748,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99544,2.0,2.65853e-05,-2.47757,0.00456143,2.02066,-0.0139596,9.32818e-05,-0.0206586,-0.000119401,1.70368,-4.23306,0.0140969,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.619191,-0.003479,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99547,2.0,2.65853e-05,-2.47757,0.00453122,2.02066,-0.00590425,9.32818e-05,-0.0206586,-0.000119401,1.52599,-4.22783,0.00604152,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.626433,0.038269,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99547,2.0,2.65853e-05,-2.47757,0.00453122,2.02066,0.000137277,9.32818e-05,-0.0206586,-0.000119401,1.76639,-4.22261,-0.0,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.622812,0.003479,-5.08865
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99549,2.0,2.65853e-05,-2.47757,0.00451109,2.02066,-0.000534004,9.32818e-05,-0.0206586,-0.000119401,2.16879,-4.22261,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.630054,-0.006958,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9955,2.0,2.65853e-05,-2.47757,0.00450102,2.02066,-0.00187656,9.32818e-05,-0.0206586,-0.000119401,2.18447,-4.22261,0.00201384,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.637296,0.003479,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9955,2.0,2.65853e-05,-2.47757,0.00450102,2.02066,0.000137277,9.32818e-05,-0.0206586,-0.000119401,2.18969,-4.22261,-0.0,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.644538,0.041748,-5.0853
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9955,2.0,2.65853e-05,-2.47757,0.00450102,2.02066,0.000137277,9.32818e-05,-0.0206586,-0.000119401,2.24195,-4.20693,-0.0,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.648159,-0.0,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9955,2.0,2.65853e-05,-2.47757,0.00450102,2.02066,0.000137277,9.32818e-05,-0.0206586,-0.000119401,2.27854,-4.28532,-0.0,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,0.038269,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99551,2.0,2.65853e-05,-2.47757,0.00449095,2.02066,-0.000534004,9.32818e-05,-0.0206586,-0.000119401,2.28899,-4.25396,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,-0.006958,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99553,2.0,2.65853e-05,-2.47757,0.00447081,2.02066,-0.000534004,9.32818e-05,-0.0206586,-0.000119401,2.28899,-4.24351,0.00067128,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,0.020874,-5.10875
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99558,2.0,2.65853e-05,-2.47757,0.00442046,2.02066,-0.00389041,9.32818e-05,-0.0206586,-0.000119401,2.28899,-4.22783,0.00402768,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.644538,0.045227,-5.08865
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99564,2.0,2.65853e-05,-2.47757,0.00436005,2.02066,-0.00590425,9.32818e-05,-0.0206586,-0.000119401,2.17924,-4.22261,0.00604152,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,-0.017395,-5.092
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99568,2.0,2.65853e-05,-2.47757,0.00431977,2.02066,-0.00389041,9.32818e-05,-0.0206586,-0.000119401,2.07472,-4.27487,0.00402768,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,0.003479,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99572,2.0,2.65853e-05,-2.47757,0.00427949,2.02066,-0.00389041,9.32818e-05,-0.0206586,-0.000119401,2.06427,-4.25396,0.00402768,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.640917,0.03479,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9958,2.0,2.65853e-05,-2.47757,0.00419894,2.02066,-0.00590425,9.32818e-05,-0.0206586,-0.000119401,2.02246,-4.24874,0.00604152,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.644538,-0.020874,-5.09535
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.99594,2.0,2.65853e-05,-2.47757,0.00405797,2.02066,-0.0106032,9.32818e-05,-0.0206586,-0.000119401,1.8082,-4.23306,0.0107405,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.637296,0.020874,-5.10205
,,,,,,,,,,,,,,,,3.0,-0.0824297,9.32818e-05,9.32818e-05,1.98429,9.32818e-05,-0.00530374,0.000137277,2.9961,2.0,2.65853e-05,-2.47757,0.00389686,2.02066,-0.0166447,9.32818e-05,-0.0206586,-0.000119401,1.51554,-4.27487,0.016782,4.42478e-05,0.0157078,0.57,0.0238203,0.569956,-0.0186096,2.65853e-05,-0.0,-0.0,-2.56,-0.0186096,-0.0,2.0,-0.000119401,0.0,-0.0273868,-0.644538,0.006958,-5.0987
