proportionalf_5.txt,wrench_my.txt,proportionalf_4.txt,wrench_fy.txt,wrench_fx.txt,integralf_1.txt,integralf_3.txt,proportionalf_1.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_3.txt,wrench_mx.txt,integralf_5.txt,integralf_2.txt,wrench_fz.txt,integralf_4.txt,posa3.txt,posa2.txt,trq2.txt,accd2.txt,veld4.txt,accd5.txt,veld3.txt,error_pos_3.txt,error_vel_2.txt,posd4.txt,posd1.txt,trq1.txt,vela2.txt,error_vel_1.txt,accd1.txt,trq5.txt,error_vel_5.txt,error_pos_4.txt,error_vel_3.txt,posa5.txt,posa4.txt,posd3.txt,vela4.txt,trq4.txt,posd2.txt,vela5.txt,posd5.txt,vela1.txt,vela3.txt,veld2.txt,veld5.txt,trq3.txt,accd4.txt,error_pos_5.txt,error_pos_1.txt,veld1.txt,error_pos_2.txt,error_vel_4.txt,accd3.txt,posa1.txt
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.13065,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.120198,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.114972,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.125424,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,-0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.062712,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,-0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2144,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.120198,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,-0.003479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,-0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.083616,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.78729,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.114972,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,-0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.073164,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.088842,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.151554,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.062712,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.79252,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.073164,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.120198,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2345,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.094068,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.003479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.109746,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.13065,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.083616,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.114972,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.065178,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.151554,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.094068,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2144,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.125424,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.0,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.061557,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.21775,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.15678,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.006958,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.120198,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.109746,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81865,-0.0,0.00111378,-0.221636,-0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.13065,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.81342,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.050694,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.050694,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.135876,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.010437,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.013916,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.15678,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.020874,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.162006,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.024353,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2211,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.167232,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.027832,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.054315,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.22445,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.099294,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.017395,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.13065,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.038269,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.141102,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,0.031311,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.2278,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
,,,,,,,,,,,,,,,,-2.55894,1.00426,-0.146328,-0.0738788,0.000742073,-0.00808388,-0.000950108,-0.00105965,0.000371259,2.0,3.0,1.8082,-0.0,0.00111378,-0.221636,-0.03479,4.06232e-05,-0.000533283,-0.000950108,0.00486726,2.00053,-2.56,-0.0,-0.057936,0.999999,-0.0,0.11062,-0.0,0.0,0.000371259,4.06232e-05,0.23115,-0.147669,0.105753,0.0974466,0.00111378,-0.00426369,0.000742073,0.189067,2.90255
