proportionalf_5.txt,wrench_fz.txt,integralf_5.txt,proportionalf_2.txt,wrench_mz.txt,integralf_4.txt,wrench_mx.txt,wrench_my.txt,wrench_fx.txt,proportionalf_4.txt,wrench_fy.txt,proportionalf_3.txt,proportionalf_1.txt,integralf_2.txt,integralf_3.txt,integralf_1.txt,error_vel_3.txt,error_pos_3.txt,accd2.txt,posd3.txt,accd3.txt,error_vel_1.txt,trq4.txt,vela5.txt,veld5.txt,posd5.txt,error_vel_4.txt,veld1.txt,posd4.txt,veld4.txt,posa5.txt,vela4.txt,posd2.txt,posa1.txt,posa4.txt,vela1.txt,error_pos_4.txt,vela3.txt,veld3.txt,accd4.txt,error_pos_2.txt,error_vel_5.txt,veld2.txt,vela2.txt,error_pos_5.txt,error_vel_2.txt,accd1.txt,error_pos_1.txt,posa3.txt,trq5.txt,posd1.txt,trq1.txt,trq2.txt,accd5.txt,posa2.txt,trq3.txt
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.5,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.55044,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.499767,6.99614e-05,-0.0,0.449557,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.281799,0.5,1.20198,-3.39167,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.5,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.55502,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.499767,6.99614e-05,-0.0,0.444977,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.156555,0.5,1.20198,-3.376,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.49115,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.56027,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.490917,6.99614e-05,-0.0,0.439734,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.052185,0.5,1.19675,-3.43348,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.479351,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.56491,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.479118,6.99614e-05,-0.0,0.435088,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.233093,0.5,1.19675,-3.41258,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.474926,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.56984,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.474693,6.99614e-05,-0.0,0.430154,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.295715,0.5,1.20198,-3.40213,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.464602,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.57409,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.464369,6.99614e-05,-0.0,0.425907,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.264404,0.5,1.20198,-3.3969,-0.0465019,1.51082,-5.37675
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.452802,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.57852,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.452569,6.99614e-05,-0.0,0.421482,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.052185,0.5,1.20198,-3.39167,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.455752,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.58341,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.455519,6.99614e-05,-0.0,0.416593,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.076538,0.5,1.20198,-3.39167,-0.0465019,1.51082,-5.4069
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.452802,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.5877,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.452569,6.99614e-05,-0.0,0.4123,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.247009,0.5,1.20721,-3.42303,-0.0465019,1.51082,-5.39685
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.446903,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.59241,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.44667,6.99614e-05,-0.0,0.407588,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.302673,0.5,1.20198,-3.40213,-0.0465019,1.51082,-5.39685
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.442478,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.59666,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.442245,6.99614e-05,-0.0,0.40334,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.267883,0.5,1.19675,-3.38645,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.439528,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.60115,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.439295,6.99614e-05,-0.0,0.398849,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.045227,0.5,1.19675,-3.43871,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.430899,0.433628,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.60529,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.433395,6.99614e-05,-0.0,0.394712,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.076538,0.5,1.20721,-3.42303,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.430899,0.429204,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.60987,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.42897,6.99614e-05,-0.0,0.390132,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.274841,0.5,1.20721,-3.4178,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.421829,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.61394,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.421596,6.99614e-05,-0.0,0.386062,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.306152,0.5,1.21766,-3.39167,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.421829,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.61794,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.421596,6.99614e-05,-0.0,0.382057,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.288757,0.5,1.21766,-3.38645,-0.0465019,1.51082,-5.39685
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.408555,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.62197,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.408321,6.99614e-05,-0.0,0.378031,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.093933,0.5,1.21766,-3.42826,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.412979,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.62639,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.412746,6.99614e-05,-0.0,0.373606,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.045227,0.5,1.21766,-3.43348,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.412979,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.63053,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.412746,6.99614e-05,-0.0,0.369469,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.219177,0.5,1.21766,-3.42303,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.412979,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.63467,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.412746,6.99614e-05,-0.0,0.365331,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.292236,0.5,1.21243,-3.40735,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.417404,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.63885,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.417171,6.99614e-05,-0.0,0.36115,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.281799,0.5,1.22288,-3.40213,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.417404,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.6429,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.417171,6.99614e-05,-0.0,0.357101,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.149597,0.5,1.22288,-3.43871,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.420354,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.64712,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.420121,6.99614e-05,-0.0,0.352876,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.03479,0.5,1.21766,-3.40735,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.415929,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.65117,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.415696,6.99614e-05,-0.0,0.348827,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.128723,0.5,1.21766,-3.42303,-0.0465019,1.51082,-5.40355
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.420354,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.65518,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.420121,6.99614e-05,-0.0,0.344823,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.240051,0.5,1.21766,-3.42826,-0.0465019,1.51082,-5.4002
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.424779,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.65976,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.424546,6.99614e-05,-0.0,0.340243,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.274841,0.5,1.21766,-3.42303,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.420036,0.393805,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.66376,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.393572,6.99614e-05,-0.0,0.336239,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.20874,0.5,1.21766,-3.43348,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.402655,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.66768,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.402422,6.99614e-05,-0.0,0.332323,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.031311,0.5,1.20721,-3.43871,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.40413,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.67179,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.403897,6.99614e-05,-0.0,0.328208,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.073059,0.5,1.21243,-3.42303,-0.0465019,1.51082,-5.3801
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.412794,0.408555,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.67584,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.408321,6.99614e-05,-0.0,0.324159,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.219177,0.5,1.21243,-3.44916,-0.0465019,1.51082,-5.4002
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.416415,0.39823,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.67984,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.397997,6.99614e-05,-0.0,0.320154,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.260925,0.5,1.21766,-3.42303,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.402655,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.68365,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.402422,6.99614e-05,-0.0,0.316349,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.260925,0.5,1.1863,-3.45439,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.38938,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.68765,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.389147,6.99614e-05,-0.0,0.312345,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.135681,0.5,1.19153,-3.42826,-0.0465019,1.51082,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.38938,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.69139,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.389147,6.99614e-05,-0.0,0.308606,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.024353,0.5,1.19675,-3.43348,-0.0465019,1.51082,-5.39685
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.382006,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.69509,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.381773,6.99614e-05,-0.0,0.304911,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.118286,0.5,1.19153,-3.44393,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.377581,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.6988,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.377348,6.99614e-05,-0.0,0.301194,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.236572,0.5,1.19153,-3.43348,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.423657,0.377581,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.70259,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.377348,6.99614e-05,-0.0,0.297411,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.274841,0.5,1.20198,-3.44916,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.371681,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.70624,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.371448,6.99614e-05,-0.0,0.293761,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.264404,0.5,1.20198,-3.45439,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.355457,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.70984,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.355224,6.99614e-05,-0.0,0.290154,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.111328,0.5,1.20198,-3.42826,-0.0465019,1.51082,-5.38345
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.364307,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.71345,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.364074,6.99614e-05,-0.0,0.286548,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.031311,0.5,1.20198,-3.45961,-0.0465019,1.51082,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.367257,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.71717,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.367024,6.99614e-05,-0.0,0.282831,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.093933,0.5,1.19675,-3.42826,-0.0465019,1.51082,-5.40355
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.364307,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.72075,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108244,-0.364074,6.99614e-05,-0.0,0.279247,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.240051,0.5,1.19675,-3.43348,-0.0465019,1.51082,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.358407,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.7244,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.358174,6.99614e-05,-0.00067128,0.275597,0.000741242,-0.0046524,-0.00432639,-1.19908,0.271362,0.5,1.19675,-3.44393,-0.0465019,1.51081,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.355457,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.72792,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.355224,6.99614e-05,-0.0,0.272079,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.260925,0.5,1.20721,-3.42826,-0.0465019,1.51081,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.351032,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.73159,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.350799,6.99614e-05,-0.0,0.268407,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.118286,0.5,1.20721,-3.44393,-0.0465019,1.51081,-5.39015
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.345133,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.7348,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.3449,6.99614e-05,-0.0,0.265199,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.031311,0.5,1.20721,-3.43348,-0.0465019,1.51081,-5.4002
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.430899,0.340708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.7385,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.340475,6.99614e-05,-0.0,0.261504,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.073059,0.5,1.20198,-3.46484,-0.0465019,1.51081,-5.4002
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.340708,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.74184,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.340475,6.99614e-05,-0.0,0.258163,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.20874,0.5,1.19153,-3.46484,-0.0465019,1.51081,-5.39685
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.342183,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.7454,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.34195,6.99614e-05,-0.0,0.254601,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.24353,0.5,1.19675,-3.42826,-0.0465019,1.51081,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.430899,0.358407,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.7488,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.358174,6.99614e-05,-0.0,0.251194,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.250488,0.5,1.19675,-3.49619,-0.0465019,1.51081,-5.3868
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.320059,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.75212,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.319826,6.99614e-05,-0.0,0.247876,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.194824,0.5,1.19675,-3.43348,-0.0465019,1.51081,-5.3935
,,,,,,,,,,,,,,,,-6.06332e-05,-0.100917,-0.0139572,-1.3,0.0120962,2.33205e-05,-0.427278,0.333333,0.000233094,5.0,3.73127e-05,2.33205e-05,0.8,3.73127e-05,4.75549,-0.0,1.5,0.504326,0.78219,-0.0,0.0178097,0.0,-6.06332e-05,-0.00744384,-0.0108143,-0.3331,6.99614e-05,-0.0,0.244513,6.99614e-05,-0.0046524,-0.00432639,-1.19908,0.03479,0.5,1.20198,-3.47006,-0.0465019,1.51081,-5.39015
