proportionalf_3.txt,integralf_3.txt,proportionalf_1.txt,integralf_1.txt,wrench_fz.txt,integralf_2.txt,integralf_4.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,wrench_my.txt,wrench_mz.txt,wrench_mx.txt,posa1.txt,error_vel_5.txt,trq1.txt,accd3.txt,error_vel_2.txt,veld4.txt,vela4.txt,posd4.txt,error_vel_1.txt,vela5.txt,veld1.txt,error_pos_2.txt,vela2.txt,accd4.txt,error_pos_1.txt,posd2.txt,accd5.txt,accd2.txt,trq3.txt,error_pos_4.txt,posa2.txt,posa5.txt,accd1.txt,posa3.txt,trq5.txt,vela3.txt,posd5.txt,veld2.txt,veld5.txt,error_pos_3.txt,posd1.txt,posa4.txt,posd3.txt,trq2.txt,vela1.txt,error_pos_5.txt,trq4.txt,veld3.txt,error_vel_4.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.475871,-0.594162,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.594395,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.16442,-0.0046524,-2.51794,0.27832,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24718,-0.0,0.835575,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.598587,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.59882,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.17009,-0.0046524,-2.51794,0.271362,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24718,-0.0,0.829911,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.597112,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.597345,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.17608,-0.0046524,-2.51794,0.055664,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24718,-0.0,0.823916,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.601537,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.60177,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.18206,-0.0046524,-2.51794,0.118286,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24718,-0.0,0.817942,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.601537,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.60177,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.18803,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24195,-0.0,0.811969,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.597112,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.597345,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6331,0.0136061,1.50716,4.19409,-0.0046524,-2.51794,0.226135,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.23673,-0.0,0.805907,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.594162,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.594395,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6331,0.0136061,1.50716,4.2,-0.0046524,-2.51794,0.045227,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.23673,-0.0,0.8,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.592687,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.59292,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6331,0.0136061,1.50716,4.20573,-0.0046524,-2.51794,0.205261,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.2315,-0.0,0.794269,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.597112,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.597345,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6331,0.0136061,1.50716,4.21159,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.22628,-0.0,0.788407,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.574988,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.575221,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6331,0.0136061,1.50716,4.2175,-0.0046524,-2.51794,0.166992,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.20015,-0.0,0.7825,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.579413,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.579646,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.22336,-0.0046524,-2.51794,0.052185,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.20015,-0.0,0.776637,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.576463,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.576696,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.22898,-0.0046524,-2.51794,0.219177,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.19492,-0.0,0.771017,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.572038,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.572271,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.23522,-0.0046524,-2.51794,0.274841,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.20015,-0.0,0.764778,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.566139,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.566372,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.24077,-0.0046524,-2.51794,0.135681,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.20537,-0.0,0.759225,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.566139,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.566372,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.24657,-0.0046524,-2.51794,0.066101,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.20537,-0.0,0.753429,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.561714,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.561947,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.25192,-0.0046524,-2.51794,0.240051,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.21582,-0.0,0.748075,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.558764,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.558997,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.25754,-0.0046524,-2.51794,0.267883,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.22105,-0.0,0.742455,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.554339,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.554572,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.26314,-0.0046524,-2.51794,0.121765,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.2315,-0.0,0.736858,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.561714,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.561947,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.26874,-0.0046524,-2.51794,0.059143,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.23673,-0.0,0.731261,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.554339,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.554572,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.27427,-0.0046524,-2.51794,0.247009,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.24195,-0.0,0.72573,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.554339,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.554572,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.2798,-0.0046524,-2.51794,0.264404,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.25763,-0.0,0.720199,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.558764,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.558997,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.28531,-0.0046524,-2.51794,0.093933,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26286,-0.0,0.71469,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.54549,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.545723,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.29077,-0.0046524,-2.51794,0.059143,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26808,-0.0,0.709225,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.53959,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.539823,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.29624,-0.0046524,-2.51794,0.236572,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26808,-0.0,0.703761,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.544015,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.544248,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.30159,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26808,-0.0,0.698407,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.523366,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.523599,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.30666,-0.0046524,-2.51794,0.13916,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26808,-0.0,0.69334,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.52779,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.528024,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.31199,-0.0046524,-2.51794,0.041748,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.26808,-0.0,0.688008,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.53074,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.530973,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.60965,0.0136061,1.50716,4.31706,-0.0046524,-2.51794,0.194824,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27331,-0.0,0.682942,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.523366,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.523599,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6197,0.0136061,1.50716,4.32294,-0.0046524,-2.51794,0.267883,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27331,-0.0,0.677057,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.521891,0.987714,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.522124,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.32803,-0.0046524,-2.51794,0.177429,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27331,-0.0,0.671969,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.521891,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.522124,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.3331,-0.0046524,-2.51794,0.038269,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27331,-0.0,0.666902,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.517466,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.517699,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.33812,-0.0046524,-2.51794,0.180908,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27854,-0.0,0.66188,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.517466,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.517699,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.34327,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28899,-0.0,0.656725,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.508616,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.50885,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.34836,-0.0046524,-2.51794,0.233093,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29421,-0.0,0.651637,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.505667,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.5059,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.35376,-0.0046524,-2.51794,0.041748,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.646239,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.508616,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.50885,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.35898,-0.0046524,-2.51794,0.128723,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.641017,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.504192,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.504425,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.36378,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.636216,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.505667,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.5059,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.36861,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.631393,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.504192,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.504425,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.37363,-0.0046524,-2.51794,0.10437,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.626371,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.492392,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.492625,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.37856,-0.0046524,-2.51794,0.045227,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.621438,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.492392,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.492625,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.38352,-0.0046524,-2.51794,0.205261,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.616482,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.499767,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.5,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.38841,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.611593,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.473218,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.473451,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.3935,-0.0046524,-2.51794,0.187866,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29944,-0.0,0.606504,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.479118,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.479351,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.39816,-0.0046524,-2.51794,0.031311,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.601836,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.479118,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.479351,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.40292,-0.0046524,-2.51794,0.114807,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.27331,-0.0,0.597079,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.473218,0.982488,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.473451,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.40765,-0.0046524,-2.51794,0.236572,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.592345,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.468793,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.469027,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.41232,-0.0046524,-2.51794,0.257446,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.587677,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.465844,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.466077,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.41681,-0.0046524,-2.51794,0.156555,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.583185,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.465844,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.466077,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.6398,0.0136061,1.50716,4.42184,-0.0046524,-2.51794,0.03479,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.578163,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.456994,0.99294,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.457227,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.42624,-0.0046524,-2.51794,0.166992,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28376,-0.0,0.573761,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.456994,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.457227,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.43106,-0.0046524,-2.51794,0.264404,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28899,-0.0,0.568938,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.451094,0.998166,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.451327,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.43531,-0.0046524,-2.51794,0.260925,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.28899,-0.0,0.56469,-0.369342,-0.000119401,9.32818e-05,-0.000119401
,,,,,,,,,,,,,,,,0.475871,-0.439295,1.00339,0.0238203,6.99614e-05,9.32818e-05,-0.0,2.0,2.33205e-05,0.439528,2.33205e-05,-0.00715917,-0.0,-0.0186096,0.0241292,1.5,-0.0465019,-0.0139572,-2.63645,0.0136061,1.50716,4.43978,-0.0046524,-2.51794,0.090454,0.0,5.0,6.99614e-05,0.000233094,-0.0420602,0.5,1.98639,-2.56,-2.29421,-0.0,0.560221,-0.369342,-0.000119401,9.32818e-05,-0.000119401
