wrench_my.txt,proportionalf_3.txt,integralf_3.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_1.txt,wrench_mx.txt,wrench_mz.txt,wrench_fx.txt,integralf_1.txt,integralf_5.txt,error_vel_3.txt,error_vel_1.txt,trq5.txt,accd3.txt,vela4.txt,accd2.txt,error_pos_5.txt,vela2.txt,posa1.txt,error_pos_2.txt,posa2.txt,accd1.txt,veld4.txt,posd2.txt,posa3.txt,error_pos_1.txt,veld1.txt,error_pos_4.txt,vela3.txt,error_vel_5.txt,posd1.txt,trq3.txt,veld3.txt,accd5.txt,posa5.txt,veld5.txt,error_vel_2.txt,accd4.txt,posd3.txt,vela1.txt,error_vel_4.txt,trq1.txt,vela5.txt,posd4.txt,veld2.txt,posd5.txt,trq4.txt,error_pos_3.txt,trq2.txt,posa4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_4.txt
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.013916,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.04492,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.017395,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.03479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.006958,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.83915,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.027832,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.03479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85925,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.003479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85255,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.031311,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85255,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.13221,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.003479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.017395,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.800241,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.027832,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.010437,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85925,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.038269,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85255,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.12176,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.031311,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.12176,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.038269,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.010437,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.09563,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.05015,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.0,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.08673,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.003479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85925,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.12854,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.020874,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.12854,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.0,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.12331,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.013916,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.12331,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.041748,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.11809,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.013916,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.11809,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.003479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.10241,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.027832,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.09718,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.13377,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.0,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10085,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.15467,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.14944,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.027832,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.85255,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.14422,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.020874,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.13899,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.006958,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.10608,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.12854,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.031311,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.83915,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.803862,-0.0364355,4.13899,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.0,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.15467,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.041748,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.86595,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.1599,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.024353,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.1113,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.1599,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.038269,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8559,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.807483,-0.0364355,4.17557,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.017395,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.1808,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.013916,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8492,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.14944,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.031311,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.16512,0.739115,0.426249,-0.00207953,-1.14686e-16,-0.894397,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.003479,0.0120961,-0.0,-0.0046524,0.107434,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00318584,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.11653,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.17035,0.739115,0.425976,-0.00168686,0.000290406,-0.894556,0.362294
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,0.020874,0.0120961,-0.0,-0.0046524,0.107412,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,-0.00146988,1.5,-1.84585,-6.06325e-05,-0.00100696,0.00320796,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.12176,0.00147493,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.17557,0.739115,0.426522,-0.00247225,-0.000290407,-0.894237,0.362513
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.010437,0.0120961,-0.0,-0.0046524,0.107412,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8425,-6.06325e-05,-0.00100696,0.00320796,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.12176,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.17557,0.739115,0.426249,-0.00207957,3.66374e-18,-0.894396,0.362404
,,,,,,,,,,,,,,,,-6.06325e-05,6.73173e-05,-0.0,0.0120961,-0.0,-0.0046524,0.107412,-0.0,1.40465,0.030795,0.469205,-0.0134299,3.59786e-05,0.5,-1.26356,0.0953454,6.73173e-05,0.0608849,0.0,5.04738e-06,1.5,-1.8626,-6.06325e-05,-0.00100696,0.00320796,5.04738e-06,2.33205e-05,-0.00717779,-1.3,-0.0,3.59786e-05,2.12176,-0.0,0.8,2.33205e-05,0.11062,0.811104,-0.0364355,4.17557,0.739115,0.426249,-0.00207957,3.66374e-18,-0.894396,0.362404
