proportionalf_4.txt,proportionalf_2.txt,wrench_fy.txt,wrench_mz.txt,wrench_fx.txt,integralf_5.txt,wrench_fz.txt,proportionalf_5.txt,integralf_4.txt,integralf_2.txt,wrench_my.txt,integralf_1.txt,proportionalf_1.txt,proportionalf_3.txt,wrench_mx.txt,integralf_3.txt,error_vel_4.txt,accd5.txt,trq4.txt,vela4.txt,veld4.txt,error_vel_5.txt,error_vel_3.txt,error_pos_2.txt,veld1.txt,accd4.txt,vela2.txt,posa4.txt,veld3.txt,posd1.txt,trq3.txt,accd2.txt,posa3.txt,trq1.txt,trq2.txt,accd1.txt,posd3.txt,posa1.txt,error_pos_4.txt,vela3.txt,posa2.txt,error_pos_5.txt,error_pos_1.txt,veld2.txt,posd5.txt,error_vel_2.txt,posa5.txt,posd4.txt,error_vel_1.txt,posd2.txt,accd3.txt,vela1.txt,vela5.txt,trq5.txt,error_pos_3.txt,veld5.txt,estimated_trqs_5.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_1.txt,estimated_trqs_3.txt
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.467109,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.74525,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.114807,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.467109,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.114807,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.481593,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.114807,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.492456,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.75195,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.118286,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.503319,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7486,-0.00651336,-0.60617,1.63574,-0.642798,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.118286,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.521424,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7687,-0.00651336,-0.60617,1.63574,-0.642798,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.539529,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.75865,-0.00651336,-0.60617,1.63574,-0.62712,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.546771,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.64619,-0.616668,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.54315,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.62529,-0.637572,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.554013,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,1.63574,-0.62712,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.118286,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.557634,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.63574,-0.637572,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.118286,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.564876,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.74525,-0.00651336,-0.60617,1.63574,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.575739,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7821,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.582981,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.762,-0.00651336,-0.60617,1.64096,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.590223,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.75195,-0.00651336,-0.60617,1.63051,-0.632346,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.597465,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7754,-0.00651336,-0.60617,1.62529,-0.637572,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.128723,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.597465,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.63051,-0.637572,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.604707,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.63574,-0.642798,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.611949,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,1.64096,-0.648024,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.611949,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.3894,-3.26486e-05,2.0,-5.74525,-0.00651336,-0.60617,1.64619,-0.658476,-0.0186096,-0.7,1.95599,0.0105972,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.00442933,-0.754562,-2.39296,0.0,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.619191,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.62529,-0.648024,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.121765,-0.0938296,5.1194e-05,0.004539,-0.790507,-2.44553,0.000608577,-2.96355
,,,,,,,,,,,,,,,,0.00154011,-0.0102131,-0.622812,-0.00147493,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,1.62529,-0.65325,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00431956,-0.718601,-2.34037,-0.000608576,-2.85984
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.630054,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.63051,-0.632346,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.637296,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.64096,-0.606216,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.128723,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.633675,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.762,-0.00651336,-0.60617,1.64096,-0.60099,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.132202,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.637296,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.74525,-0.00651336,-0.60617,1.64096,-0.585312,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.132202,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.637296,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7754,-0.00651336,-0.60617,1.64096,-0.595764,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.128723,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.637296,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.77875,-0.00651336,-0.60617,1.63051,-0.606216,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.128723,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.633675,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.63574,-0.62712,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.128723,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.633675,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7486,-0.00651336,-0.60617,1.64096,-0.621894,-0.0186096,-0.7,1.95599,0.0106194,0.0,0.684998,1.09564,0.0440058,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00442928,-0.754554,-2.39295,0.0,-2.91169
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.637296,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,2.01201,-0.60099,-0.0186096,-0.7,1.95601,0.0106194,0.0,0.684998,1.09564,0.0439857,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,9.32818e-05,0.7,0.00651336,-0.0,-0.0,0.125244,-0.0938296,5.1194e-05,0.00570787,-0.756493,-2.30337,0.436529,-2.91078
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.640917,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.75865,-0.00651336,-0.60617,2.0695,-0.595764,-0.0186096,-0.7,1.95607,0.0106194,0.0,0.684998,1.09564,0.0439253,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.00460568,0.7,0.00651336,0.00469896,-0.0,0.121765,-0.0938296,5.1194e-05,0.00552522,-0.756216,-2.31617,0.374168,-2.91091
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.644538,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,2.07472,-0.590538,-0.0186096,-0.7,1.95619,0.0106194,0.0,0.684998,1.09564,0.0438145,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.00863336,0.7,0.00651336,0.00872665,-0.0,0.121765,-0.0938296,5.1194e-05,0.00552521,-0.756217,-2.31618,0.374165,-2.91091
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.644538,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.75195,-0.00651336,-0.60617,1.90226,-0.595764,-0.0186096,-0.7,1.95635,0.0106194,0.0,0.684998,1.09564,0.0436534,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.012661,0.7,0.00651336,0.0127543,-0.0,0.118286,-0.0938296,5.1194e-05,0.00698649,-0.758434,-2.2138,0.873065,-2.90987
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.644538,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7821,-0.00651336,-0.60617,1.64096,-0.60099,-0.0186096,-0.7,1.95661,0.0106194,0.0,0.684998,1.09564,0.0433916,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.022059,0.7,0.00651336,0.0221523,-0.0,0.114807,-0.0938296,5.1194e-05,0.00662116,-0.757884,-2.23942,0.748329,-2.91014
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.644538,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.76535,-0.00651336,-0.60617,1.45805,-0.595764,-0.0186096,-0.7,1.9569,0.0106194,0.0,0.684998,1.09564,0.0430996,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0301143,0.7,0.00651336,0.0302076,-0.0,0.114807,-0.0938296,5.1194e-05,0.00351606,-0.753181,-2.45699,-0.311806,-2.91236
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.65178,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7486,-0.00651336,-0.60617,1.40579,-0.595764,-0.0186096,-0.7,1.95718,0.0106194,0.0,0.684998,1.09564,0.0428177,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0267579,0.7,0.00651336,0.0268512,-0.0,0.114807,-0.0938296,5.1194e-05,0.00388137,-0.753732,-2.43138,-0.18708,-2.91209
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.655401,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7821,-0.00651336,-0.60617,1.3065,-0.606216,-0.0186096,-0.7,1.95744,0.0106194,0.0,0.684998,1.09564,0.0425559,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0247441,0.7,0.00651336,0.0248374,-0.0,0.114807,-0.0938296,5.1194e-05,0.00479461,-0.755116,-2.36739,0.124717,-2.91144
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.662643,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150018,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7486,-0.00651336,-0.60617,1.34831,-0.595764,-0.0186096,-0.7,1.95768,0.0106194,0.0,0.684998,1.09564,0.0423243,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0260867,0.7,0.00651336,0.0261799,-0.0,0.114807,-0.0938296,5.1194e-05,0.00296809,-0.752347,-2.49537,-0.498886,-2.91274
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.659022,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7754,-0.00651336,-0.60617,1.52077,-0.590538,-0.0186096,-0.7,1.95788,0.0106194,0.0,0.684988,1.09564,0.0421229,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0207164,0.7,0.00651336,0.0208097,-0.0,0.114807,-0.0938296,5.1194e-05,0.00488849,-0.77904,-2.4529,0.111928,-2.95447
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.662643,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.00067128,1.38938,-3.26486e-05,2.0,-5.75865,-0.00651336,-0.60617,1.50509,-0.595764,-0.0186096,-0.7,1.95814,0.0106194,0.0,0.684988,1.09564,0.0418611,3.26486e-05,1.1,0.000703929,0.00435841,1.4,-0.022059,0.7,0.00651336,0.0221523,-0.0,0.114807,-0.0938296,5.1194e-05,0.0076232,-0.735612,-2.07703,1.13528,-2.86631
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.666264,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.77205,-0.00651336,-0.60617,1.3065,-0.580086,-0.0186096,-0.7,1.95851,0.0106194,0.0,0.684988,1.09564,0.0414885,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.034142,0.7,0.00651336,0.0342353,-0.0,0.118286,-0.0938296,5.1194e-05,0.00442932,-0.754565,-2.39297,-1.69407e-21,-2.9117
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.677127,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.28037,-0.580086,-0.0186096,-0.7,1.95882,0.0106194,0.0,0.684988,1.09564,0.0411764,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.034142,0.7,0.00651336,0.0342353,-0.0,0.125244,-0.0938296,5.1194e-05,0.00388137,-0.753734,-2.43136,-0.187078,-2.9121
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.673506,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7687,-0.00651336,-0.60617,1.1863,-0.57486,-0.0186096,-0.7,1.95915,0.0106194,0.0,0.684988,1.09564,0.0408542,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0321282,0.7,0.00651336,0.0322215,-0.0,0.121765,-0.0938296,5.1194e-05,0.00388133,-0.753733,-2.43136,-0.187087,-2.91209
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.669885,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.7553,-0.00651336,-0.60617,1.29082,-0.57486,-0.0186096,-0.7,1.95941,0.0106194,0.0,0.684988,1.09564,0.0405924,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0301143,0.7,0.00651336,0.0302076,-0.0,0.121765,-0.0938296,5.1194e-05,0.00168947,-0.750407,-2.58491,-0.935408,-2.91366
,,,,,,,,,,,,,,,,6.51863e-05,-0.0102131,-0.666264,-0.0,6.51863e-05,5.1194e-05,-3.26486e-05,0.0150119,9.32818e-05,-0.0130046,-0.0,1.38938,-3.26486e-05,2.0,-5.75865,-0.00651336,-0.60617,1.45805,-0.580086,-0.0186096,-0.7,1.95961,0.0106194,0.0,0.684988,1.09564,0.040391,3.26486e-05,1.1,3.26486e-05,0.00435841,1.4,-0.0200451,0.7,0.00651336,0.0201384,-0.0,0.121765,-0.0938296,5.1194e-05,0.00461194,-0.754832,-2.38013,0.0623624,-2.91156
