proportionalf_3.txt,integralf_3.txt,wrench_mz.txt,integralf_5.txt,proportionalf_2.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_mx.txt,wrench_my.txt,wrench_fy.txt,integralf_4.txt,wrench_fx.txt,integralf_1.txt,proportionalf_4.txt,posd4.txt,trq1.txt,error_pos_4.txt,veld2.txt,error_vel_2.txt,error_vel_1.txt,accd1.txt,vela3.txt,posa2.txt,trq3.txt,error_vel_3.txt,posd1.txt,trq5.txt,error_pos_5.txt,veld4.txt,veld1.txt,vela4.txt,error_pos_3.txt,veld3.txt,error_vel_4.txt,posa5.txt,vela5.txt,error_pos_2.txt,posd5.txt,veld5.txt,trq2.txt,accd2.txt,posa1.txt,accd5.txt,trq4.txt,posd2.txt,accd3.txt,vela1.txt,posa4.txt,vela2.txt,posd3.txt,posa3.txt,error_vel_5.txt,error_pos_1.txt,accd4.txt,estimated_trqs_1.txt,estimated_trqs_2.txt,estimated_trqs_4.txt,estimated_trqs_3.txt,estimated_trqs_5.txt
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92839,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.062622,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93885,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93362,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92317,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9702,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.90226,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.027832,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92839,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93362,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.024353,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.96498,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92317,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.076538,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9493,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.062622,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.91272,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.052185,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92839,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.024353,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.94407,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69675,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95975,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92839,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.059143,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95975,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93362,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68335,-0.0001194,0.5,0.076538,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95975,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.92839,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.67665,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6599,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93362,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.998166,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.70345,-0.0001194,0.5,0.045227,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.96498,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6599,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93885,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.7001,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9493,-0.0139572,0.47583,-0.0052816,-0.333132,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69005,-0.0001194,0.5,0.041748,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95975,-0.0139572,0.47583,-0.0052816,-0.336753,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.69675,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93362,-0.0139572,0.47583,-0.0052816,-0.333132,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.66325,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.94407,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.333132,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.048706,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.96498,-0.0139572,0.47583,-0.0052816,-0.333132,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.031311,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9702,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.68,-0.0001194,0.5,0.031311,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93885,-0.0139572,0.47583,-0.0052816,-0.329511,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.66995,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.076538,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.96498,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6867,-0.0001194,0.5,0.055664,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9493,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.083496,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.94407,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.06958,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95975,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6733,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.96498,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.7068,-0.0001194,0.5,0.045227,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9702,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.70345,-0.0001194,0.5,0.080017,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9702,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.66325,-0.0001194,0.5,0.073059,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.93885,-0.0139572,0.47583,-0.0052816,-0.322269,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6532,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.94407,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.99294,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.6934,-0.0001194,0.5,0.066101,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.95452,-0.0139572,0.47583,-0.0052816,-0.318648,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
,,,,,,,,,,,,,,,,2.0,0.987714,0.0196459,6.99614e-05,6.99614e-05,2.33205e-05,-0.0046524,0.0,1.50523,-2.7135,-0.0001194,0.5,0.038269,0.565243,9.32818e-05,2.33205e-05,-0.0,-0.0439923,-0.0001194,9.32818e-05,0.00475664,-0.0,-0.00522588,0.57,2.64743e-05,-1.9702,-0.0139572,0.47583,-0.0052816,-0.32589,1.5,0.0238202,-0.0,1.98035,-0.0,-2.56,-2.51601,2.64743e-05,0.0241695,-0.0186096,-5.18474e-17,-3.74742,-0.472066,-1.32134,0.00279392
