wrench_mx.txt,wrench_mz.txt,wrench_fy.txt,proportionalf_4.txt,integralf_1.txt,wrench_fz.txt,integralf_3.txt,integralf_2.txt,wrench_my.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_4.txt,proportionalf_3.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,accd4.txt,accd2.txt,trq1.txt,vela2.txt,posd2.txt,error_vel_2.txt,error_pos_3.txt,accd3.txt,trq3.txt,posd3.txt,veld2.txt,vela1.txt,posa3.txt,trq2.txt,trq5.txt,accd1.txt,posa4.txt,veld3.txt,error_pos_4.txt,vela4.txt,accd5.txt,posa1.txt,posa2.txt,posd1.txt,posd4.txt,error_vel_4.txt,vela3.txt,veld5.txt,posa5.txt,error_pos_5.txt,error_vel_1.txt,veld1.txt,error_pos_2.txt,vela5.txt,error_pos_1.txt,trq4.txt,error_vel_3.txt,veld4.txt,posd5.txt,error_vel_5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,2.592,1.44,1.34308,0.0067128,0.05792,0.377287,-0.0304386,-1.15198,-2.7001,-0.0463508,0.384,0.755862,-0.0159122,3.57458,-0.340942,4.32,0.0268142,-0.307194,0.0774418,0.231563,0.159261,0.0944894,0.0051353,0.17376,0.104256,0.459637,-0.0628319,0.0424696,0.000597345,0.00583061,0.396138,1.152,0.0527847,-0.0,0.0792706,0.65178,-0.244362,0.6912,0.00642795,0.0424696,-1.01749,0.938386,-0.274078,-0.00442752,1.65084
,,,,,,,,,,,,,,,,2.59619,1.44233,0.851838,0.00469896,0.061832,0.393714,-0.032987,-1.15384,-2.79055,-0.0494804,0.398413,0.74982,-0.0164934,3.78362,-0.327026,4.32699,0.0293363,-0.318724,0.0819614,0.252212,0.159518,0.101941,0.00517557,0.185496,0.111298,0.464931,-0.0544543,0.0440636,0.000619469,0.00624115,0.445418,1.19524,0.0566565,0.00147493,0.0835555,0.829209,-0.26427,0.717143,0.00686062,0.0425887,-1.67635,0.696035,-0.457415,-0.00559088,1.30791
,,,,,,,,,,,,,,,,2.59799,1.44333,1.01907,0.00402768,0.0658883,0.408814,-0.0356508,-1.15464,-2.91115,-0.0527253,0.412842,0.73908,-0.0170746,3.97176,-0.316589,4.32999,0.0321903,-0.330267,0.0864087,0.274336,0.159629,0.109342,0.00521585,0.197665,0.118599,0.46878,-0.0607375,0.0456595,0.000641593,0.00666764,0.499447,1.23853,0.0606725,-0.0,0.0883234,0.876282,-0.26953,0.743116,0.00730923,0.0456595,-0.966649,0.948948,-0.171679,-0.00405118,1.7857
,,,,,,,,,,,,,,,,2.59745,1.44303,1.13404,0.00402768,0.0700889,0.423247,-0.0384457,-1.1544,-3.07865,-0.0560857,0.427275,0.735052,-0.01764,4.12854,-0.316589,4.32908,0.0353982,-0.341813,0.0907618,0.292035,0.159596,0.117196,0.00528633,0.210267,0.12616,0.47706,-0.0513127,0.0472557,0.000641593,0.00713221,0.546773,1.28183,0.0648026,0.00147493,0.0930712,0.709716,-0.290501,0.769095,0.00777381,0.0457808,-1.19727,1.05585,-0.0601881,-0.00488109,2.13711
,,,,,,,,,,,,,,,,2.59459,1.44144,1.23334,0.00872665,0.0744338,0.432972,-0.0414032,-1.15313,-3.09205,-0.0595616,0.441698,0.733038,-0.0181584,4.29055,-0.316589,4.32432,0.0386947,-0.353352,0.0952861,0.318584,0.15942,0.124234,0.00538703,0.223301,0.133981,0.476473,-0.0534071,0.0488509,0.000641593,0.00761275,0.592057,1.3251,0.0690468,-0.0,0.0990675,0.753168,-0.299945,0.795057,0.00825434,0.0488509,-0.578697,1.48563,0.102011,-0.00449097,2.79462
,,,,,,,,,,,,,,,,2.58947,1.43859,1.2856,0.0140969,0.0789228,0.442003,-0.0445702,-1.15085,-3.30645,-0.0631527,0.4561,0.735052,-0.0185825,4.35848,-0.306152,4.31578,0.0424115,-0.364873,0.0996495,0.355457,0.159105,0.131796,0.00557834,0.236768,0.142061,0.465522,-0.0481711,0.0504436,0.000663717,0.0080871,0.633247,1.3683,0.0733445,0.00147493,0.104973,0.916113,-0.316701,0.820979,0.00875082,0.0489687,-1.09011,1.07309,0.0416981,-0.00508898,2.60996
,,,,,,,,,,,,,,,,2.58212,1.43451,1.34308,0.0281938,0.0835557,0.442272,-0.0477109,-1.14759,-3.3165,-0.0668589,0.470466,0.733038,-0.019148,4.14422,-0.288757,4.30353,0.0459956,-0.376366,0.104405,0.368732,0.158654,0.139036,0.00594083,0.250667,0.1504,0.478108,-0.0481711,0.0520326,0.000663717,0.00859949,0.67836,1.4114,0.0776148,-0.0,0.111631,0.792999,-0.328194,0.846839,0.0092632,0.0520326,-1.57799,0.918587,0.183593,-0.00279231,2.26867
,,,,,,,,,,,,,,,,2.57258,1.42921,1.35353,0.0389343,0.088332,0.445851,-0.0509507,-1.14335,-3.30645,-0.0706799,0.484786,0.735723,-0.0197292,4.21216,-0.281799,4.28763,0.0500221,-0.387821,0.108975,0.390855,0.158068,0.146285,0.00632346,0.264996,0.158998,0.481759,-0.0596903,0.0536163,0.000685841,0.00910561,0.718634,1.45436,0.0820085,0.00147493,0.11871,0.814725,-0.328131,0.872614,0.00979145,0.0521413,-0.937203,1.34659,0.191006,-0.00463941,2.79636
,,,,,,,,,,,,,,,,2.5609,1.42272,1.43192,0.0483322,0.0932512,0.450714,-0.0541791,-1.13815,-3.40025,-0.0746152,0.499046,0.73908,-0.0204361,4.10241,-0.281799,4.26816,0.0543805,-0.399229,0.113472,0.424779,0.15735,0.153515,0.00684706,0.279754,0.167852,0.473505,-0.0628319,0.0551935,0.000685841,0.00964967,0.758059,1.49714,0.0864041,-0.0,0.126238,0.952323,-0.336397,0.898284,0.0103355,0.0551935,-1.74081,0.814915,0.154873,-0.00278349,2.0016
,,,,,,,,,,,,,,,,2.54711,1.41506,1.43192,0.0563876,0.0983127,0.456849,-0.0574585,-1.13202,-3.45385,-0.0786643,0.513236,0.741765,-0.0212058,4.23829,-0.27832,4.24518,0.0587832,-0.410581,0.11818,0.448378,0.156502,0.160966,0.00748142,0.294938,0.176963,0.475448,-0.0764454,0.0567628,0.000685841,0.0102095,0.797944,1.53971,0.0908312,-0.0,0.133972,0.767652,-0.334136,0.923825,0.0108953,0.0567628,-0.730083,1.63112,0.405977,-0.0043448,3.72817
,,,,,,,,,,,,,,,,2.53125,1.40625,1.4476,0.0771973,0.103516,0.450146,-0.0607255,-1.12498,-3.35335,-0.0828266,0.527344,0.747806,-0.0221011,4.26964,-0.27832,4.21875,0.0638496,-0.421867,0.122479,0.482301,0.155528,0.168236,0.00832723,0.310547,0.186328,0.466918,-0.0827286,0.0583231,0.000707965,0.0107628,0.834225,1.58203,0.0951884,0.00147493,0.142311,0.937839,-0.339138,0.949219,0.0114707,0.0568482,-1.90864,0.880657,0.312279,-0.00290259,2.37816
,,,,,,,,,,,,,,,,2.51337,1.39632,1.41102,0.0912941,0.108859,0.450063,-0.0638693,-1.11703,-3.42705,-0.0871014,0.541358,0.753177,-0.0232321,4.30622,-0.27832,4.18895,0.0688717,-0.433078,0.127075,0.50885,0.15443,0.175879,0.00930395,0.326578,0.195947,0.465594,-0.10472,0.059873,0.000730088,0.0113316,0.870896,1.62407,0.0995553,-0.0,0.150699,0.811104,-0.328358,0.974444,0.0120617,0.059873,-1.41884,1.20776,0.138608,-0.00412845,2.83689
,,,,,,,,,,,,,,,,2.4935,1.38528,1.43192,0.106734,0.114342,0.448533,-0.0669677,-1.1082,-3.41365,-0.0914879,0.555266,0.753848,-0.0245201,4.4421,-0.260925,4.15584,0.0745133,-0.444204,0.131303,0.541298,0.153209,0.183521,0.0103713,0.343027,0.205816,0.458182,-0.120428,0.0614113,0.000730088,0.0119381,0.911951,1.6658,0.103971,0.00147493,0.159506,0.923355,-0.323777,0.99948,0.0126682,0.0599364,-1.49392,1.12756,0.289865,-0.00352722,2.62389
,,,,,,,,,,,,,,,,2.47169,1.37316,1.44238,0.118817,0.119964,0.450243,-0.070067,-1.09851,-3.55435,-0.0959851,0.56906,0.759218,-0.0259181,4.43165,-0.257446,4.11949,0.0802434,-0.455239,0.135692,0.575221,0.151869,0.191124,0.0116199,0.359892,0.215935,0.449086,-0.136136,0.0629368,0.000730088,0.0125598,0.94796,1.70718,0.108344,-0.0,0.168769,0.785757,-0.319103,1.02431,0.0132899,0.0629368,-1.13444,1.27491,0.249075,-0.00344462,2.85455
,,,,,,,,,,,,,,,,2.44798,1.35999,1.55212,0.131571,0.125723,0.451155,-0.0731819,-1.08797,-3.5711,-0.100592,0.582726,0.763246,-0.0274104,4.301,-0.250488,4.07997,0.0866593,-0.466172,0.139642,0.60767,0.150412,0.198847,0.0130195,0.37717,0.226302,0.441238,-0.144513,0.0644483,0.000752212,0.0131746,0.984933,1.74818,0.112704,0.00147493,0.178323,0.919734,-0.321659,1.04891,0.0139268,0.0629733,-1.1302,1.41511,0.365124,-0.00469646,3.47598
,,,,,,,,,,,,,,,,2.42241,1.34578,1.46328,0.153723,0.131618,0.442533,-0.0763427,-1.0766,-3.58785,-0.105308,0.596256,0.767945,-0.0289655,4.40552,-0.24353,4.03734,0.0929867,-0.476995,0.143926,0.638643,0.148841,0.206318,0.0146507,0.394855,0.236913,0.434618,-0.158127,0.0659446,0.000752212,0.0138266,1.02082,1.78877,0.116968,-0.0,0.188537,0.771273,-0.318868,1.07326,0.0145788,0.0659446,-1.05084,1.34289,0.297592,-0.00408321,3.16549
,,,,,,,,,,,,,,,,2.39501,1.33056,1.52599,0.171177,0.137648,0.438462,-0.079407,-1.06443,-3.6381,-0.110132,0.609638,0.771973,-0.0307248,4.49959,-0.24353,3.99168,0.0995133,-0.487701,0.148253,0.668142,0.147157,0.214222,0.0164128,0.412943,0.247766,0.429208,-0.166504,0.0674247,0.000752212,0.0144935,1.05694,1.82892,0.121235,-0.0,0.198721,0.930597,-0.321197,1.09735,0.0152457,0.0674247,-2.09466,0.766783,0.281943,-0.00194359,2.29528
,,,,,,,,,,,,,,,,2.36583,1.31435,1.43192,0.187287,0.14381,0.435577,-0.0823107,-1.05146,-3.6314,-0.115062,0.622864,0.776,-0.0327511,4.43687,-0.233093,3.94305,0.106704,-0.498281,0.152155,0.69174,0.145364,0.221986,0.0183763,0.431431,0.258859,0.429414,-0.191637,0.0688874,0.000774336,0.0151529,1.09259,1.86859,0.125434,0.00147493,0.209446,0.872661,-0.306644,1.12115,0.0159273,0.0674125,-1.50121,1.27987,0.228839,-0.004991,3.23615
,,,,,,,,,,,,,,,,2.33491,1.29717,1.57825,0.20944,0.150105,0.426483,-0.0850839,-1.03772,-3.7587,-0.120097,0.635922,0.777343,-0.0350131,4.61456,-0.233093,3.89151,0.114558,-0.508728,0.155631,0.725664,0.143464,0.230253,0.020662,0.450314,0.270188,0.418996,-0.213628,0.0703316,0.000774336,0.015849,1.13042,1.90777,0.129443,-0.0,0.220061,0.803862,-0.295099,1.14466,0.0166234,0.0703316,-0.934052,1.38579,0.371863,-0.00363663,3.21577
,,,,,,,,,,,,,,,,2.30228,1.27905,1.57825,0.226222,0.156528,0.422582,-0.0879766,-1.02322,-3.72185,-0.125236,0.648804,0.783384,-0.0372593,4.4421,-0.229614,3.83714,0.122345,-0.519033,0.159406,0.756637,0.14146,0.237935,0.0230484,0.469585,0.281751,0.41121,-0.219911,0.0717563,0.00079646,0.0165374,1.16303,1.94641,0.13348,-0.0,0.23165,0.90525,-0.299122,1.16785,0.0173338,0.0717563,-1.81237,0.954192,0.224445,-0.00290684,2.61871
,,,,,,,,,,,,,,,,2.268,1.26,1.57825,0.244346,0.16308,0.417154,-0.0906732,-1.00798,-3.7319,-0.130477,0.6615,0.785398,-0.039804,4.65114,-0.219177,3.78,0.130133,-0.52919,0.163411,0.783186,0.139353,0.246081,0.0256161,0.48924,0.293544,0.407514,-0.241903,0.0731605,0.00079646,0.017262,1.1991,1.9845,0.137464,0.00147493,0.243159,0.898008,-0.287287,1.1907,0.0180584,0.0716856,-1.33572,1.4408,0.335207,-0.00455342,3.38556
,,,,,,,,,,,,,,,,2.2321,1.24005,1.53122,0.264485,0.169758,0.409516,-0.0932663,-0.992024,-3.86255,-0.135819,0.674001,0.790097,-0.0425529,4.51526,-0.215698,3.72016,0.138473,-0.53919,0.16709,0.827434,0.137147,0.253734,0.0282441,0.509273,0.305564,0.385768,-0.263894,0.0745431,0.00079646,0.0180005,1.23191,2.022,0.141514,-0.0,0.255539,0.811104,-0.275296,1.2132,0.018797,0.0745431,-1.14161,1.37176,0.267435,-0.00417606,3.38368
,,,,,,,,,,,,,,,,2.19461,1.21923,1.48941,0.286637,0.176559,0.399661,-0.0959115,-0.975365,-3.81565,-0.14126,0.686298,0.792111,-0.0453489,4.74521,-0.212219,3.65769,0.147235,-0.549028,0.170572,0.858407,0.134844,0.261548,0.0312649,0.529678,0.317807,0.37693,-0.277507,0.0759031,0.000818584,0.0187306,1.26678,2.05889,0.145294,0.00147493,0.26813,0.785757,-0.27152,1.23534,0.0195492,0.0744282,-1.6123,1.20298,0.331665,-0.00394182,3.11757
,,,,,,,,,,,,,,,,2.15559,1.19755,1.62529,0.308118,0.183483,0.390265,-0.0983558,-0.958022,-3.76875,-0.146799,0.698383,0.796139,-0.0484434,4.64591,-0.212219,3.59265,0.15635,-0.558695,0.17392,0.893805,0.132447,0.269613,0.0343159,0.550449,0.330269,0.363284,-0.301593,0.0772396,0.000818584,0.0194964,1.29901,2.09515,0.149167,-0.0,0.280836,0.850935,-0.257102,1.25709,0.0203149,0.0772396,-1.74261,0.920149,0.274568,-0.00249141,2.43348
,,,,,,,,,,,,,,,,2.11507,1.17504,1.54167,0.322886,0.190526,0.38736,-0.100629,-0.940014,-3.83575,-0.152434,0.710246,0.800166,-0.0518049,4.67204,-0.201782,3.52512,0.16573,-0.568186,0.177217,0.921829,0.129957,0.277679,0.0376689,0.571579,0.342947,0.356615,-0.320442,0.0785517,0.000818584,0.0202753,1.33057,2.13074,0.152857,-0.0,0.2939,0.883524,-0.247744,1.27844,0.0210939,0.0785517,-1.6871,1.13865,0.366479,-0.00294379,3.15301
,,,,,,,,,,,,,,,,2.07309,1.15172,1.58348,0.347052,0.197687,0.374829,-0.103043,-0.921357,-3.79555,-0.158162,0.721881,0.804194,-0.0551192,4.79224,-0.201782,3.45516,0.175111,-0.577493,0.180726,0.952802,0.127378,0.285412,0.0411025,0.593061,0.355837,0.346583,-0.345575,0.0798385,0.000840708,0.0210452,1.36145,2.16564,0.156585,0.00147493,0.30765,0.86904,-0.231918,1.29939,0.0218859,0.0783636,-1.50716,1.24823,0.49774,-0.00320289,3.34084
,,,,,,,,,,,,,,,,2.0297,1.12761,1.51031,0.371218,0.204963,0.36206,-0.105015,-0.90207,-3.86925,-0.163983,0.733278,0.811578,-0.0589677,4.63024,-0.201782,3.38283,0.185133,-0.586611,0.183801,0.986726,0.124711,0.293527,0.0449187,0.614889,0.368934,0.333175,-0.368614,0.081099,0.000840708,0.0218499,1.38826,2.19983,0.160044,-0.0,0.321362,0.836451,-0.217997,1.3199,0.0226906,0.081099,-1.33186,1.21653,0.202517,-0.00420777,3.04726
,,,,,,,,,,,,,,,,1.98493,1.10274,1.53122,0.391357,0.212352,0.353074,-0.107172,-0.882172,-3.86255,-0.169894,0.744431,0.812249,-0.0627219,4.53094,-0.201782,3.30821,0.195177,-0.595533,0.187056,1.0177,0.12196,0.301673,0.0490169,0.637056,0.382233,0.322276,-0.384322,0.0823324,0.000840708,0.0226671,1.42104,2.23329,0.163335,-0.0,0.335382,0.800241,-0.211211,1.33997,0.0235078,0.0823324,-1.17556,1.51387,0.401063,-0.00467773,4.11878
,,,,,,,,,,,,,,,,1.93882,1.07712,1.64619,0.425592,0.219851,0.329739,-0.109008,-0.861679,-3.94295,-0.175893,0.75533,0.814263,-0.0668845,4.57798,-0.184387,3.23136,0.205553,-0.604252,0.190178,1.04867,0.119127,0.30984,0.0531654,0.659553,0.395732,0.310922,-0.406313,0.0835379,0.000862832,0.0234743,1.45173,2.26599,0.166685,0.00147493,0.349713,0.771273,-0.19794,1.35959,0.0243372,0.082063,-1.22448,1.21916,0.310718,-0.00363929,2.9617
,,,,,,,,,,,,,,,,1.89141,1.05078,1.56257,0.443045,0.227458,0.322925,-0.110774,-0.84061,-3.90275,-0.181978,0.765971,0.818291,-0.0712042,4.5832,-0.184387,3.15235,0.216881,-0.612764,0.192543,1.08112,0.116214,0.318006,0.0576865,0.682373,0.409424,0.297626,-0.418879,0.0847147,0.000862832,0.0243156,1.47962,2.29791,0.169771,-0.0,0.364367,0.782136,-0.193885,1.37875,0.0251784,0.0847147,-1.90159,0.955425,0.418441,-0.00218645,2.83382
,,,,,,,,,,,,,,,,1.84275,1.02375,1.5887,0.465869,0.235169,0.310475,-0.112388,-0.818984,-3.9798,-0.188148,0.776344,0.823661,-0.0757595,4.68772,-0.180908,3.07125,0.227898,-0.621063,0.195407,1.11062,0.113225,0.326283,0.0624895,0.705508,0.423305,0.286799,-0.446106,0.085862,0.000862832,0.0251685,1.50537,2.32903,0.17268,-0.0,0.379226,0.778515,-0.174957,1.39742,0.0260314,0.085862,-1.14482,1.38932,0.330824,-0.00377708,3.47941
,,,,,,,,,,,,,,,,1.79287,0.996041,1.54167,0.490035,0.242984,0.296409,-0.113895,-0.796817,-4.01665,-0.194399,0.786443,0.826346,-0.0805033,4.65637,-0.177429,2.98812,0.239204,-0.629142,0.198167,1.14602,0.11016,0.33459,0.0674939,0.728951,0.43737,0.26958,-0.462861,0.086979,0.000884956,0.0260106,1.53298,2.35933,0.17549,0.00147493,0.394361,0.76041,-0.166281,1.4156,0.0268956,0.085504,-1.10168,1.47721,0.448632,-0.00413117,3.68447
,,,,,,,,,,,,,,,,1.74182,0.96768,1.55735,0.515543,0.250897,0.280719,-0.115043,-0.774129,-4.03005,-0.20073,0.796262,0.831717,-0.0856869,4.54662,-0.170471,2.90304,0.252212,-0.636997,0.199403,1.18584,0.107023,0.34335,0.0733743,0.752692,0.451615,0.247432,-0.481711,0.0880649,0.000884956,0.0268859,1.55707,2.38879,0.177523,-0.0,0.409342,0.756789,-0.155287,1.43327,0.0277708,0.0880649,-1.38881,1.24019,0.287905,-0.00441727,3.45384
,,,,,,,,,,,,,,,,1.68964,0.938689,1.61483,0.544408,0.258908,0.261386,-0.116267,-0.750936,-4.0468,-0.207138,0.805795,0.831717,-0.0908706,4.54662,-0.166992,2.81607,0.264934,-0.644623,0.2011,1.21386,0.103817,0.351818,0.0786405,0.776723,0.466034,0.236566,-0.502655,0.0891192,0.000884956,0.0277718,1.58567,2.41738,0.180267,-0.0,0.424905,0.753168,-0.141968,1.45043,0.0286568,0.0891192,-1.61469,0.991997,0.459311,-0.00150926,2.86
,,,,,,,,,,,,,,,,1.63636,0.90909,1.66709,0.566561,0.267012,0.248473,-0.117567,-0.727258,-4.03675,-0.213621,0.815034,0.837758,-0.0960542,4.54139,-0.166992,2.72727,0.276792,-0.652015,0.20383,1.24041,0.100543,0.359803,0.0845209,0.801037,0.480622,0.226649,-0.522552,0.090141,0.00090708,0.028646,1.60734,2.4451,0.182491,0.00147493,0.441234,0.742305,-0.129463,1.46706,0.0295531,0.0886661,-1.87871,0.857118,0.294733,-0.00285816,2.57327
,,,,,,,,,,,,,,,,1.58203,0.878906,1.5887,0.588042,0.275208,0.235933,-0.11883,-0.703111,-4.05685,-0.220177,0.823975,0.839772,-0.101348,4.50481,-0.166992,2.63672,0.289226,-0.659167,0.206148,1.26696,0.0972052,0.367989,0.0902906,0.825623,0.495374,0.216193,-0.546637,0.0911298,0.00090708,0.0295524,1.63215,2.47192,0.184917,-0.0,0.457633,0.706095,-0.11253,1.48315,0.0304595,0.0911298,-0.847612,1.59856,0.440265,-0.00477621,4.14014
,,,,,,,,,,,,,,,,1.52669,0.84816,1.62529,0.620263,0.283491,0.212347,-0.119754,-0.678515,-4.1674,-0.226804,0.83261,0.842457,-0.10705,4.53094,-0.166992,2.54448,0.301836,-0.666075,0.208447,1.30236,0.0938047,0.376427,0.096322,0.850472,0.510283,0.196339,-0.563392,0.0920849,0.000929203,0.0304464,1.65537,2.49783,0.187169,-0.0,0.474045,0.65178,-0.102683,1.4987,0.0313756,0.0920849,-0.637713,1.51709,0.391578,-0.00351877,3.57855
,,,,,,,,,,,,,,,,1.47037,0.816874,1.5678,0.642415,0.291859,0.198521,-0.120306,-0.653486,-4.19755,-0.233498,0.840936,0.846485,-0.113192,4.44733,-0.156555,2.45062,0.31646,-0.672736,0.208885,1.33776,0.0903445,0.385328,0.103451,0.875576,0.525346,0.175927,-0.569675,0.0930057,0.000929203,0.0313719,1.67632,2.52281,0.188408,0.00147493,0.490248,0.644538,-0.10306,1.51368,0.0323011,0.0915308,-1.46088,1.1601,0.340964,-0.00371642,3.13684
,,,,,,,,,,,,,,,,1.41313,0.78507,1.60961,0.667253,0.300308,0.181693,-0.120987,-0.628044,-4.15065,-0.240258,0.848946,0.848499,-0.119271,4.45255,-0.156555,2.35521,0.330796,-0.679144,0.209759,1.37168,0.0868271,0.393887,0.110046,0.900925,0.540555,0.156422,-0.591667,0.0938916,0.000929203,0.0323064,1.69834,2.54684,0.190262,-0.0,0.507038,0.677127,-0.087477,1.5281,0.0332356,0.0938916,-1.54652,1.04768,0.291299,-0.00265946,2.83661
,,,,,,,,,,,,,,,,1.35499,0.752771,1.65664,0.689405,0.308837,0.167231,-0.121809,-0.602205,-4.16405,-0.24708,0.856636,0.849841,-0.125271,4.54662,-0.153076,2.25831,0.344336,-0.685295,0.21157,1.40413,0.0832549,0.402547,0.117266,0.92651,0.555906,0.137815,-0.612611,0.0947421,0.000951327,0.0332275,1.72007,2.56991,0.191571,0.00147493,0.523963,0.633675,-0.0726846,1.54194,0.0341788,0.0932672,-1.43488,1.1417,0.73627,-0.00125575,3.34274
,,,,,,,,,,,,,,,,1.296,0.72,5.05877,0.716928,0.31744,0.147072,-0.122236,-0.575989,-4.18415,-0.253963,0.864,0.860582,-0.131727,4.38984,-0.153076,2.16,0.358805,-0.691186,0.212587,1.4351,0.0796305,0.411156,0.124395,0.95232,0.571392,0.120097,-0.634602,0.0955566,0.000951327,0.034179,1.73142,2.592,0.193045,-0.0,0.541164,0.554013,-0.0565847,1.5552,0.0351303,0.0955566,-1.77322,0.533172,3.04836,0.0174459,2.85093
,,,,,,,,,,,,,,,,1.2362,0.686779,4.9856,0.735723,0.326115,0.135311,-0.122861,-0.549412,-4.17745,-0.260903,0.871034,0.930395,-0.138042,4.38984,-0.153076,2.06034,0.372898,-0.696814,0.21411,1.4469,0.0759563,0.420742,0.131725,0.978346,0.587008,0.120959,-0.648215,0.0963345,0.000973451,0.0351163,1.68271,2.6131,0.19439,-0.0,0.557605,0.568497,-0.0485984,1.56786,0.0360898,0.0963345,-1.2804,1.11565,2.91065,0.0146609,3.89949
,,,,,,,,,,,,,,,,1.17563,0.65313,4.75566,0.761232,0.33486,0.116502,-0.123086,-0.522494,-4.23105,-0.267898,0.877734,0.994838,-0.144812,4.28009,-0.153076,1.95939,0.387765,-0.702174,0.214982,1.47935,0.0722348,0.430459,0.139267,1.00458,0.602747,0.100571,-0.667065,0.0970755,0.000973451,0.0360834,1.63836,2.6332,0.195592,0.00147493,0.57412,0.611949,-0.0351087,1.57992,0.0370569,0.0956006,-1.47159,0.945979,2.57469,0.0124299,3.42065
,,,,,,,,,,,,,,,,1.11434,0.619076,4.69817,0.784056,0.343669,0.10004,-0.123426,-0.495251,-4.23775,-0.274946,0.884096,1.05123,-0.151519,4.40552,-0.149597,1.85723,0.403075,-0.707263,0.215529,1.50885,0.0684685,0.441152,0.147091,1.03101,0.618604,0.0825225,-0.685914,0.0977791,0.000973451,0.0370577,1.60106,2.65229,0.196578,-0.0,0.589855,0.525045,-0.0213481,1.59137,0.0380312,0.0977791,-1.02674,1.15558,2.33341,0.0110626,3.58691
,,,,,,,,,,,,,,,,1.05235,0.58464,4.54139,0.805537,0.35254,0.0845778,-0.123612,-0.467703,-4.27125,-0.282042,0.890114,1.10157,-0.158431,4.33758,-0.146118,1.75392,0.418075,-0.712078,0.216497,1.5413,0.0646599,0.45245,0.155307,1.05762,0.634573,0.0609081,-0.697434,0.0984448,0.000995575,0.0380168,1.56877,2.67034,0.197233,0.00147493,0.605171,0.568497,-0.014644,1.60221,0.0390123,0.0969698,-0.750856,1.31779,2.49778,0.0103947,4.08568
,,,,,,,,,,,,,,,,0.989719,0.549844,4.39507,0.831717,0.36147,0.0640706,-0.12342,-0.439866,-4.30475,-0.289186,0.895787,1.15393,-0.165766,4.33758,-0.13916,1.64953,0.434425,-0.716616,0.216222,1.57227,0.0608116,0.464231,0.163464,1.08441,0.650646,0.0401455,-0.706858,0.0990722,0.000995575,0.0390044,1.53343,2.68736,0.198007,-0.0,0.62018,0.474351,-0.00975727,1.61242,0.04,0.0990722,-1.92914,0.628515,2.30891,0.012755,2.70702
,,,,,,,,,,,,,,,,0.926478,0.51471,4.45255,0.851855,0.370455,0.0492552,-0.123162,-0.41176,-4.3148,-0.296374,0.90111,1.20293,-0.173212,4.23829,-0.135681,1.54413,0.450044,-0.720874,0.216775,1.59882,0.0569258,0.476445,0.172324,1.11136,0.666819,0.0231783,-0.729897,0.0996609,0.0010177,0.039976,1.5004,2.70333,0.198131,0.00147493,0.63492,0.467109,0.00902273,1.622,0.0409937,0.0981859,-1.03787,1.17577,2.27546,0.00927259,3.80224
,,,,,,,,,,,,,,,,0.86267,0.479261,4.33235,0.878706,0.379491,0.0273741,-0.123134,-0.383401,-4.355,-0.303603,0.90608,1.24858,-0.180469,4.16512,-0.132202,1.43778,0.465819,-0.72485,0.217266,1.62979,0.0530053,0.488669,0.181004,1.13847,0.683084,0.00115109,-0.744557,0.100211,0.0010177,0.0409753,1.46966,2.71824,0.198487,-0.0,0.649805,0.441762,0.0197075,1.63094,0.041993,0.100211,-1.02148,0.990871,2.38594,0.0111912,3.43225
,,,,,,,,,,,,,,,,0.798336,0.44352,4.37939,0.902201,0.388575,0.00849343,-0.122139,-0.354809,-4.3349,-0.31087,0.910694,1.29691,-0.188731,4.12854,-0.132202,1.33056,0.484425,-0.728541,0.215011,1.65044,0.0490524,0.503269,0.190751,1.16573,0.699436,-0.0111924,-0.751888,0.100721,0.0010177,0.04198,1.43517,2.73208,0.197824,-0.0,0.662457,0.445383,0.0233466,1.63925,0.0429977,0.100721,-1.343,0.996254,2.19162,0.00985459,3.37587
,,,,,,,,,,,,,,,,0.733516,0.407509,4.31145,0.927038,0.397704,-0.0120886,-0.121854,-0.326001,-4.31815,-0.318173,0.91495,1.33988,-0.196318,4.07628,-0.132202,1.22253,0.500841,-0.731945,0.215026,1.68289,0.0450696,0.516268,0.200347,1.19311,0.715867,-0.0359811,-0.770737,0.101192,0.00103982,0.0429675,1.40497,2.74485,0.197357,-0.0,0.676843,0.430899,0.038792,1.64691,0.0440073,0.101192,-1.6468,0.508678,2.21591,0.0128713,2.19251
,,,,,,,,,,,,,,,,0.66825,0.37125,4.34281,0.941135,0.406873,-0.0222915,-0.121383,-0.296994,-4.36505,-0.325508,0.918844,1.38552,-0.204125,3.99266,-0.132202,1.11375,0.518053,-0.735061,0.214319,1.70059,0.0410595,0.530577,0.209762,1.22062,0.732372,-0.0466711,-0.780162,0.101622,0.00103982,0.0439816,1.37101,2.75653,0.197111,0.00147493,0.690043,0.401931,0.0451016,1.65392,0.0450214,0.100147,-1.30138,0.973843,2.35146,0.010398,3.39526
