integralf_4.txt,wrench_my.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_1.txt,integralf_1.txt,wrench_fy.txt,wrench_fx.txt,wrench_mx.txt,proportionalf_5.txt,wrench_fz.txt,proportionalf_3.txt,integralf_5.txt,integralf_2.txt,proportionalf_4.txt,integralf_3.txt,trq5.txt,posa1.txt,accd4.txt,veld2.txt,trq3.txt,trq4.txt,error_pos_5.txt,veld5.txt,error_vel_1.txt,accd5.txt,vela2.txt,posa4.txt,error_pos_4.txt,posa2.txt,trq2.txt,error_vel_3.txt,error_vel_5.txt,vela3.txt,error_pos_3.txt,posa3.txt,vela4.txt,veld3.txt,error_pos_2.txt,posd3.txt,veld1.txt,error_pos_1.txt,accd2.txt,posd1.txt,accd3.txt,vela1.txt,trq1.txt,vela5.txt,error_vel_4.txt,veld4.txt,posd2.txt,error_vel_2.txt,posd5.txt,posd4.txt,accd1.txt,posa5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,0.020874,0.502665,-0.0074215,6.99614e-05,-5.32315,-0.445383,0.106704,5.15839e-06,-0.00467564,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21399,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00266497,-0.0139572,0.5,0.0120804,0.00469896,0.982488,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69074,-0.555807,-5.18956,0.00228611,-0.445685
,,,,,,,,,,,,,,,,0.041748,0.502685,-0.0074215,6.99614e-05,-5.32315,-0.445383,0.106704,5.15839e-06,-0.00199052,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.18786,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00268511,-0.0139572,0.5,0.0120804,0.00201384,0.987714,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69326,-0.556703,-5.16616,0.00278738,-0.222842
,,,,,,,,,,,,,,,,-0.017395,0.502695,-0.0074215,6.99614e-05,-5.3198,-0.445383,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.23489,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00269518,-0.0139572,0.5,0.0120804,0.00067128,1.06088,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69452,-0.557151,-5.15446,0.00303801,-0.111421
,,,,,,,,,,,,,,,,0.038269,0.502705,-0.0074215,6.99614e-05,-5.3131,-0.445383,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21922,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00270525,-0.0139572,0.5,0.0120804,-0.0,1.12882,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.70083,-0.559392,-5.09597,0.00429118,0.445685
,,,,,,,,,,,,,,,,0.017395,0.502725,-0.0074215,6.99614e-05,-5.3131,-0.441762,0.106704,5.15839e-06,-0.0026618,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.20354,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00272539,-0.0139572,0.5,0.0120804,0.00268512,1.17062,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69831,-0.558496,-5.11937,0.00378991,0.222842
,,,,,,,,,,,,,,,,0.027832,0.502766,-0.0074215,6.99614e-05,-5.30975,-0.445383,0.106704,5.15839e-06,-0.00400436,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.2558,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00276566,-0.0139572,0.5,0.0120804,0.00402768,1.1654,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69326,-0.556703,-5.16616,0.00278738,-0.222842
,,,,,,,,,,,,,,,,-0.013916,0.502796,-0.0074215,6.99614e-05,-5.30305,-0.441762,0.106704,5.15839e-06,-0.0026618,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.22444,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00279587,-0.0139572,0.5,0.0120804,0.00268512,1.11836,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69831,-0.558496,-5.11937,0.00378991,0.222842
,,,,,,,,,,,,,,,,0.010437,0.502836,-0.0074215,6.99614e-05,-5.30305,-0.441762,0.106704,5.15839e-06,-0.00400436,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21399,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00283615,-0.0139572,0.5,0.0120804,0.00402768,1.12359,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.70335,-0.560289,-5.07258,0.00479246,0.668529
,,,,,,,,,,,,,,,,-0.013916,0.502927,-0.0074215,6.99614e-05,-5.34325,-0.441762,0.106704,5.15839e-06,-0.00803205,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.20354,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00292677,-0.0139572,0.5,0.0120804,0.00805537,1.07656,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.71092,-0.56298,-5.0024,0.00629626,1.33705
,,,,,,,,,,,,,,,,0.003479,0.503088,-0.0074215,6.99614e-05,-5.32985,-0.445383,0.106704,5.15839e-06,-0.0160874,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24012,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00308788,-0.0139572,0.5,0.0120804,0.0161107,0.830934,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.7084,-0.562089,-5.02581,0.00579502,1.11421
,,,,,,,,,,,,,,,,0.031311,0.50334,-0.0074215,6.99614e-05,-5.32985,-0.445383,0.106704,5.15839e-06,-0.0228002,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21399,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00333961,-0.0139572,0.5,0.0120804,0.0228235,0.512148,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69075,-0.55582,-5.1896,0.00228618,-0.445682
,,,,,,,,,,,,,,,,-0.0,0.503521,-0.0074215,6.99614e-05,-5.3265,-0.445383,0.106704,5.15839e-06,-0.0201151,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.22444,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00352085,-0.0139572,0.5,0.0120804,0.0201384,0.397176,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.67309,-0.54954,-5.35336,-0.00122272,-2.00558
,,,,,,,,,,,,,,,,0.03479,0.503591,-0.0074215,6.99614e-05,-5.3265,-0.445383,0.106704,5.15839e-06,-0.00803205,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21922,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00359134,-0.0139572,0.5,0.0120804,0.00805537,0.402402,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.6857,-0.554015,-5.23635,0.00128357,-0.891372
,,,,,,,,,,,,,,,,-0.010437,0.503632,-0.0074215,6.99614e-05,-5.3265,-0.445383,0.106704,5.15839e-06,-0.0026618,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21922,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00363162,-0.0139572,0.5,0.0120804,0.00268512,0.658476,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.70588,-0.561186,-5.04918,0.00529373,0.891372
,,,,,,,,,,,,,,,,0.003479,0.503702,-0.0074215,6.99614e-05,-5.3265,-0.445383,0.106704,5.15839e-06,-0.00803205,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.23489,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.0037021,-0.0139572,0.5,0.0120804,0.00805537,0.804804,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.70714,-0.561636,-5.03749,0.00554437,1.00279
,,,,,,,,,,,,,,,,-0.0,0.503863,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,-0.0140736,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.23489,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00386321,-0.0139572,0.5,0.0120804,0.0140969,0.715962,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558053,-5.13108,0.00353931,0.111425
,,,,,,,,,,,,,,,,-0.0,0.504004,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,-0.0147449,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.22444,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00400418,-0.0139572,0.5,0.0120804,0.0147682,0.538278,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.68822,-0.554915,-5.21297,0.00178486,-0.668531
,,,,,,,,,,,,,,,,-0.0,0.504105,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,-0.0107172,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21922,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00410487,-0.0139572,0.5,0.0120804,0.0107405,0.512148,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.68317,-0.553119,-5.25975,0.000782306,-1.11422
,,,,,,,,,,,,,,,,0.031311,0.504145,-0.0074215,6.99614e-05,-5.3131,-0.449004,0.106704,5.15839e-06,-0.00400436,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.2558,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00414515,-0.0139572,0.5,0.0120804,0.00402768,0.559182,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.692,-0.556255,-5.17786,0.00253674,-0.334264
,,,,,,,,,,,,,,,,-0.003479,0.504175,-0.0074215,6.99614e-05,-5.30975,-0.452625,0.106704,5.15839e-06,-0.00199052,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.21399,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00417535,-0.0139572,0.5,0.0120804,0.00201384,0.721188,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69957,-0.558944,-5.10767,0.00404055,0.334264
,,,,,,,,,,,,,,,,0.017395,0.504216,-0.0074215,6.99614e-05,-5.30975,-0.452625,0.106704,5.15839e-06,-0.00400436,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24535,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00421563,-0.0139572,0.5,0.0120804,0.00402768,0.815256,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69326,-0.556703,-5.16616,0.00278738,-0.222842
,,,,,,,,,,,,,,,,0.045227,0.504236,-0.0074215,6.99614e-05,-5.3131,-0.452625,0.106704,5.15839e-06,-0.0026618,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.25057,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00423577,-0.0139572,0.5,0.0120804,0.00268512,0.825708,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69074,-0.555806,-5.18956,0.00228611,-0.445685
,,,,,,,,,,,,,,,,-0.013916,0.504236,-0.0074215,6.99614e-05,-5.3131,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.22967,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00423577,-0.0139572,0.5,0.0120804,-0.0,0.88842,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.006958,0.504236,-0.0074215,6.99614e-05,-5.30975,-0.452625,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26102,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00423577,-0.0139572,0.5,0.0120804,-0.0,0.96681,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,-0.0,0.504236,-0.0074215,6.99614e-05,-5.34325,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26102,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00423577,-0.0139572,0.5,0.0120804,-0.0,1.01384,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558048,-5.13107,0.00353928,0.111421
,,,,,,,,,,,,,,,,-0.010437,0.504246,-0.0074215,6.99614e-05,-5.3265,-0.449004,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.23489,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00424584,-0.0139572,0.5,0.0120804,0.00067128,1.0661,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69452,-0.557151,-5.15446,0.00303801,-0.111421
,,,,,,,,,,,,,,,,0.031311,0.504246,-0.0074215,6.99614e-05,-5.3265,-0.452625,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26102,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00424584,-0.0139572,0.5,0.0120804,-0.0,1.0661,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.013916,0.504246,-0.0074215,6.99614e-05,-5.3198,-0.452625,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.22967,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00424584,-0.0139572,0.5,0.0120804,-0.0,1.10791,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,-0.017395,0.504256,-0.0074215,6.99614e-05,-5.3198,-0.452625,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26625,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00425591,-0.0139572,0.5,0.0120804,-0.0,1.10791,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558048,-5.13107,0.00353928,0.111421
,,,,,,,,,,,,,,,,0.031311,0.504256,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24012,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00425591,-0.0139572,0.5,0.0120804,0.00067128,1.11314,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69831,-0.558496,-5.11937,0.00378991,0.222842
,,,,,,,,,,,,,,,,0.027832,0.504276,-0.0074215,6.99614e-05,-5.3131,-0.449004,0.106704,5.15839e-06,-0.00199052,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26102,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00427604,-0.0139572,0.5,0.0120804,0.00201384,1.11836,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.692,-0.556254,-5.17786,0.00253674,-0.334264
,,,,,,,,,,,,,,,,-0.013916,0.504276,-0.0074215,6.99614e-05,-5.30975,-0.441762,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24012,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00427604,-0.0139572,0.5,0.0120804,-0.0,1.11314,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.020874,0.504276,-0.0074215,6.99614e-05,-5.30975,-0.445383,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.26102,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00427604,-0.0139572,0.5,0.0120804,-0.0,1.14972,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558048,-5.13107,0.00353928,0.111421
,,,,,,,,,,,,,,,,-0.0,0.504286,-0.0074215,6.99614e-05,-5.34325,-0.445383,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.25057,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00428611,-0.0139572,0.5,0.0120804,0.00067128,1.15495,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69452,-0.557151,-5.15446,0.00303801,-0.111421
,,,,,,,,,,,,,,,,0.013916,0.504286,-0.0074215,6.99614e-05,-5.34325,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.27148,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00428611,-0.0139572,0.5,0.0120804,-0.0,1.15495,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.027832,0.504286,-0.0074215,6.99614e-05,-5.32985,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24535,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00428611,-0.0139572,0.5,0.0120804,-0.0,1.15495,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,-0.010437,0.504286,-0.0074215,6.99614e-05,-5.3332,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.27148,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00428611,-0.0139572,0.5,0.0120804,-0.0,1.17585,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.013916,0.504286,-0.0074215,6.99614e-05,-5.3265,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24535,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00428611,-0.0139572,0.5,0.0120804,-0.0,1.18108,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558048,-5.13107,0.00353928,0.111421
,,,,,,,,,,,,,,,,0.031311,0.504296,-0.0074215,6.99614e-05,-5.32315,-0.449004,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.27148,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00429618,-0.0139572,0.5,0.0120804,0.00067128,1.18108,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69452,-0.557151,-5.15446,0.00303801,-0.111421
,,,,,,,,,,,,,,,,-0.020874,0.504296,-0.0074215,6.99614e-05,-5.31645,-0.445383,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24012,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00429618,-0.0139572,0.5,0.0120804,-0.0,1.19153,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
,,,,,,,,,,,,,,,,0.03479,0.504296,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.28193,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00429618,-0.0139572,0.5,0.0120804,-0.0,1.19153,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69705,-0.558048,-5.13107,0.00353928,0.111421
,,,,,,,,,,,,,,,,-0.020874,0.504306,-0.0074215,6.99614e-05,-5.31645,-0.449004,0.106704,5.15839e-06,-0.00064796,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.24535,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00430625,-0.0139572,0.5,0.0120804,0.00067128,1.19153,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69831,-0.558496,-5.11937,0.00378991,0.222842
,,,,,,,,,,,,,,,,0.024353,0.504326,-0.0074215,6.99614e-05,-5.31645,-0.441762,0.106704,5.15839e-06,-0.00199052,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.2558,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00432639,-0.0139572,0.5,0.0120804,0.00201384,1.19675,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328865,5.18474e-17
,,,,,,,,,,,,,,,,-0.010437,0.504346,-0.0074215,6.99614e-05,-5.3131,-0.441762,0.106704,5.15839e-06,-0.00199052,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.2767,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00434653,-0.0139572,0.5,0.0120804,0.00201384,1.20198,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.692,-0.556254,-5.17786,0.00253674,-0.334264
,,,,,,,,,,,,,,,,0.003479,0.504346,-0.0074215,6.99614e-05,-5.3131,-0.441762,0.106704,5.15839e-06,2.33205e-05,-0.00102909,-0.0,0.785133,0.0148672,1.51228,-3.2767,-6.05536e-05,5.15839e-06,0.0,-0.0980579,-1.20194,-0.0,-6.05536e-05,-0.0122844,-1.3,2.33205e-05,-0.00434653,-0.0139572,0.5,0.0120804,-0.0,1.17585,-0.0,3.72007e-05,3.72007e-05,1.5,6.99614e-05,0.11062,0.8,-0.0046524,0.00391593,-2.69579,-0.557599,-5.14277,0.00328864,5.18474e-17
